username,date,retweets,favorites,label,text,geo,mentions,hashtags,id,permalink
MissLazy28,2018-07-16 12:17,25,24,,ดราม่าอรนี่ปญอ พอๆกับ ดราม่าคุณไข่ ตอน #อ๊บไสไม้ เลยอะ คือดราม่าเหมือนอรทำผิดมาก แค่ตอบประชดแค่นั้น เรามองว่าแค่นั้นเอง เรื่องนิดเดียวทำไมใหญ่โตได้วะ เราไม่รู้หรอกว่าเค้าโดนถามแบบนี้มากี่ครั้งแล้ว เค้าอาจจะโดนถามมาเป็นรอบที่100 รอบนี้รอบที่101 เค้าก็ทนไม่ไหวแค่นั้นเอง #OrnBNK48,,,# #OrnBNK48,1018726274120871937,https://twitter.com/MissLazy28/status/1018726274120871937
CCher48,2018-06-15 07:25,330,293,,หลังจากเมื่อวาน ไปญี่ปุ่นรอบนี้ ได้ท่าถ่ายรูปใหม่ละ #bnk48 #CherPrangBNK48 #IzutaRinaBNK48 #MusicBNK8 #JennisBNK48 #KaimookBNK48 #อ๊บไสไม้ #Davinciเกมถอดรหัส pic.twitter.com/nuAbTUZJVC,,,#bnk48 #CherPrangBNK48 #IzutaRinaBNK48 #MusicBNK8 #JennisBNK48 #KaimookBNK48 # #Davinci,1007418804110946304,https://twitter.com/CCher48/status/1007418804110946304
LuvJennisBNK48,2018-06-14 17:29,310,217,,#Davinciเกมถอดรหัส นี่คือท่าไม้ตายสยบ #อ๊บไสไม้ สตีลได้ 8000 บาทพลิกล็อคเลยกลายเป็นรวยที่สุดในตอนนี้ #KaimookBNK48 #BNK48 pic.twitter.com/OfBS5fAbuh,,,#Davinci # #KaimookBNK48 #BNK48,1007208393633746945,https://twitter.com/LuvJennisBNK48/status/1007208393633746945
kapookdotcom,2018-06-14 09:04,11,17,,บอย ปกรณ์ ป้องไข่มุก BNK ไม่ได้แอ๊บตอบ #อ๊บไสไม้ ชี้เมนต์แรงเกิน https:// women.kapook.com/view194865.html #KaimookBNK48 #BNK48 #kapook,,,# #KaimookBNK48 #BNK48 #kapook,1007081388745453568,https://twitter.com/kapookdotcom/status/1007081388745453568
PPTVHD36,2018-06-13 18:37,19,18,,#บอยปกรณ์ วอนชาวเน็ตเห็นใจ หยุดดราม่า “ อ๊บไสไม้ BNK48” ยันน้องๆไม่ได้แอ๊บ และรายการไม่มีสคริปต์ ได้ อ่านข่าวบันเทิงไทยและต่างประเทศ คลิก https:// goo.gl/HFWSwK #ETThailand #PPTVHD36 #ข่าวบันเทิง #boy_pakorn #bnk48 #อ๊บไสไม้ #ไข่มุกBNK48 pic.twitter.com/CTFbAzXOJX,,,# #ETThailand #PPTVHD36 # #boy_pakorn #bnk48 # #,1006863001884880896,https://twitter.com/PPTVHD36/status/1006863001884880896
THPopCulture,2018-06-12 17:31,560,385,,จอนอกะว่าได้สตีลแน่ๆ แคปตอบถูก บอยกอนขยี้ จอนอเบรก ตลกกกก #BNK48 #CherprangBNK48 #JennisBNK48 #อ๊บไสไม้ pic.twitter.com/CAonvRTIoZ,,,#BNK48 #CherprangBNK48 #JennisBNK48 #,1006484171496218624,https://twitter.com/THPopCulture/status/1006484171496218624
freedommay,2018-06-12 17:16,31,26,,สำรับใครงง กงเกวียนกำเกวียน คุณครู จ น มาให้ความรู้แล้วจ้า #JennisBNK48 #bnk48 #อ๊บไส ไม้ #Daviciเกมถอดรหัส pic.twitter.com/hTgioCQj07,,,#JennisBNK48 #bnk48 # #Davici,1006480302867243011,https://twitter.com/freedommay/status/1006480302867243011
Cake_journey,2018-06-10 00:04,121,39,,"ไข่มุก"" BNK48 ยอมรับเสียใจมีคนมาทะเลาะกันเองเรื่อง “ อ๊บไสไม้ ” ยันไม่รู้จักกบไสไม้จริงๆ เลยเลือกตอบ อ๊บ ทั้งๆที่รู้ว่าผิด น้อมรับทุกคำวิจารณ์ แต่ถ้าไม่ใช่ติเพื่อก่อ ก็จะไม่รับเอามาเป็นความทุกข์ของตัวเอง ไม่เสียใจที่มีคนวิจารณ์ ชีวิตมีอะไรที่ต้องโฟกัสมากกว่านี้ เช่นการพัฒนาตัวเอง pic.twitter.com/UUxlpjLUpf""",,,,1005495912062308353,https://twitter.com/Cake_journey/status/1005495912062308353
p7Yr4pgQaVW5je3,2019-02-17 22:36,0,0,,กระแสร้อนๆแห่งโลกโซเชียล เจอดราม่า อ๊บไสไม้ ไข่มุก BNK48 เจอเหน็บแรงกลางรายการ ดูฉลาดน้อย http://www. socialhot24.com/news74318.html ?d=17022019&f=70482 … #อ๊บไสไม้ #BNK48Market #BNK48Market,,,# #BNK48Market #BNK48Market,1097157762960699392,https://twitter.com/p7Yr4pgQaVW5je3/status/1097157762960699392
DgtmWIDuUy4G9ak,2019-02-16 13:09,1,2,,เจอเหน็บแรงกลางรายการ http://www. socialhot24.com/news74318.html ?d=16022019&f=35673 … #BNK48 #BNK48Market #JuneBNK48 #WeeBNK48 #FondBNK48 #MewnichBNK48 #KaewBNK48 #MusicBNK48 #JennisBNK48 #TarwaanBNK48 #NoeyBNK48 #OrnBNK48 #PunBNK48 #NamneungBNK48 #cherpangbnk48,,,#BNK48 #BNK48Market #JuneBNK48 #WeeBNK48 #FondBNK48 #MewnichBNK48 #KaewBNK48 #MusicBNK48 #JennisBNK48 #TarwaanBNK48 #NoeyBNK48 #OrnBNK48 #PunBNK48 #NamneungBNK48 #cherpangbnk48,1096652758113873920,https://twitter.com/DgtmWIDuUy4G9ak/status/1096652758113873920
rvichaya,2019-02-13 19:15,0,0,,ความพยามเมคเฟรนในเซคที่ไม่มีเพื่อนสนิทของอินุ่น = อุส่าเมคเฟรนกะเพื่อนผญแล้ว เพื่อนเสือกเปงโอตะ โอชิคุนไข่หัวหน้าเพนกวิ้น เคยกิ้นบดไปจับมือมิวสิก อิเวน นี่ฮึบไม่ให้ล้อกิ้นบดกับ อ๊บไสไม้ หนักมาก55555555555555555555555555555,,,,1095657821306114049,https://twitter.com/rvichaya/status/1095657821306114049
AAbbcc2259,2019-02-13 02:44,1,1,,“โตโน่” กลับมารีเทิร์น “แตงโม” #วายุเทพยุทธ์ #หลินฮุน #ไม่มีเธอไม่ตาย #อ๊บไสไม้ #ออฟกัน #ข่าวดารา #ข่าวบันเทิง #ข่าวบันเทิงวันนี้ #ช่องวัน31 #ช่อง33 #กัปตันชลธร #ข่าวดารา #เกมเสน่หา #เดลินิวส์ #เพชรร้อยรัก #ข่าวภูมิภาค #ปิ๊กโรม #พัคจีฮุน #แพจินยอง http://www. starnews2day.com/news49573.html ?d=13022019&f=35592 …,,,# # # # # # # # # # # # # # # # # # #,1095408343227674624,https://twitter.com/AAbbcc2259/status/1095408343227674624
DASSAKON3,2019-02-10 22:42,3,1,,BNK48 เจอเหน็บแรงกลางรายการ http://www. socialhot24.com/news74318.html ?d=10022019&f=35673 … #NewBNK48 #Newventure #BNK48 #JaneBNK48 #SlothyUniverse #MindBNK48 #MYmind #TarwaanBNK48 #FondBNK48 #NamneungBNK48 #PunBNK48 #CherprangBNK48 #GygeeBNK48 #MusicBNK48 #PunBNK48 #SGO48,,,#NewBNK48 #Newventure #BNK48 #JaneBNK48 #SlothyUniverse #MindBNK48 #MYmind #TarwaanBNK48 #FondBNK48 #NamneungBNK48 #PunBNK48 #CherprangBNK48 #GygeeBNK48 #MusicBNK48 #PunBNK48 #SGO48,1094622543388889089,https://twitter.com/DASSAKON3/status/1094622543388889089
beerekapum,2019-01-27 20:43,6,6,,เอาจริงนะ วงเน็ตไอดอลหญิงล้วนที่ชอบปั้นข้าวปั้นนี่ควรจ้างทีมปรับภาพลักษณ์ได้แล้ว มีข่าวไม่เว้นวัน ตั้งแต่ซุกแฟน อ๊บไสไม้ ด่าพี่ติ๊ก ล่าสุดเรื่องนาซี นี่เรื่องใหญ่มากนะ คนรักก็ปกป้อง คนเกลียดก็ด่า มันเป็นปกติ แต่พวกเฉยๆ แล้วสุดท้ายกลายเป็นเกลียดนี่น่ากลัวนะ บอกเลย,,,,1089519276988391425,https://twitter.com/beerekapum/status/1089519276988391425
skipmetofriday,2019-01-17 15:11,107,12,,ประเด็นคือตอนมีประเด็นกิ้นบงกิ้นบด อ๊บไสไม้ ก็เคยแซะน้องด้วยนะ ทีงี้จะแบบ คุณไข่ น่าร้ากก ก็คือไม่เนียนอะ ก็คือเข้าใจว่ากลิ่นเงินหอม แต่มันปลอมอะ มันเฟค มันดูออกหมด,,,,1085811769761648641,https://twitter.com/skipmetofriday/status/1085811769761648641
pigben86,2018-12-25 23:43,24,33,,ไลฟ์จบแล้วววว ดูแล้วอิ่มอกอิ่มใจ คุณไข่เติบโตในวงการบันเทิงได้ดีจริงๆครับ เป็นเพนกิ้นที่แข็งแรงสุดๆ อ๊บไสไม้ ทำให้พี่เบิร์ดจำเราได้ซะงั้นเลยนะ555 Merry Chrismas and Happy New Year นะคุณไข่//รอดูmvอยู่นะ คืนนี้ฝันดีจ้า #KaimookBNK48 pic.twitter.com/qhk1JCR2Jb,,,#KaimookBNK48,1077605679282569216,https://twitter.com/pigben86/status/1077605679282569216
knhomphing,2018-10-12 18:48,303,19,,ไม่ได้ติดตามเลยค่ะ รู้จักจากกิ้นบดกับ อ๊บไสไม้ ค่ะ,,,,1050714941420797952,https://twitter.com/knhomphing/status/1050714941420797952
lovejupiterz,2018-08-22 19:32,24,29,,ภาพนี้มีอ๊บสองตัว อ๊บจิ้มแก้ม กับ อ๊บไสไม้ #KaimookBNK48 #NoeyBNK48 pic.twitter.com/bbXM4TIMxY,,,#KaimookBNK48 #NoeyBNK48,1032243999803727872,https://twitter.com/lovejupiterz/status/1032243999803727872
Oxygen_totz,2018-08-01 11:20,103,0,,กิ้นบดคืออะไรอีกอ่ะ ภาคต่อ อ๊บไสไม้ หรอ,,,,1024510224894320640,https://twitter.com/Oxygen_totz/status/1024510224894320640
tdr_tmmj,2018-07-26 02:25,39,4,,ตอนไข่มุก อ๊บไสไม้ ไม่ค่อยติดใจอะไรเท่าไหร่ ก็สร้างแอร์ไทม์ให้ตัวเอง แต่เจอคลิปกวิ้นบดล่าสุดแล้วกุสงสัยเลยอะว่าในชีวิตประจำวันไข่มุกพูดแบบนี้จริง ๆ อ่อ เหนื่อยมั้ย,,,,1022201171417518080,https://twitter.com/tdr_tmmj/status/1022201171417518080
supakson_jant,2018-06-14 18:22,11,15,,ธรรมดาที่ไหนล่ะ #อ๊บไสไม้ #KaimookBNK48 #Davinciเกมถอดรหัส #bnk48 pic.twitter.com/CurqrLxsn4,,,# #KaimookBNK48 #Davinci #bnk48,1007221790387523584,https://twitter.com/supakson_jant/status/1007221790387523584
DEVILmechanical,2018-06-14 17:47,17,15,,จาก #อ๊บไสไม้ จนดราม่าในวันนั้น .... สู่ #หนูรวยสุด ในวันนี้ .. #KaimookBNK48 #BNK48 #Davinciเกมถอดรหัส pic.twitter.com/OyltD1cb37,,,# # #KaimookBNK48 #BNK48 #Davinci,1007212900673417216,https://twitter.com/DEVILmechanical/status/1007212900673417216
bulletin48,2018-06-14 17:24,28,20,,นิทานเรื่องนี้สอนให้รู้ว่า อย่าตัดสินคนจาก #อ๊บไสไม้ #BNK48 #KaimookBNK48,,,# #BNK48 #KaimookBNK48,1007207104598368257,https://twitter.com/bulletin48/status/1007207104598368257
kinwoonmapraow,2018-06-14 17:22,56,56,,นี่คือท่าไม้ตายสยบ #อ๊บไสไม้ 555555 คุณไข่สุดยอดดดด #BNK48 #KaimookBNK48 pic.twitter.com/CZ63fp8khe,,,# #BNK48 #KaimookBNK48,1007206704860168192,https://twitter.com/kinwoonmapraow/status/1007206704860168192
dieu_got,2018-06-10 19:28,32,32,,สนใจหนังสือฝรั่งเศส ติดต่อ Line: dieu_got เป็นหนังสือพื้นฐานเหมาะสำหรับผู้เริ่มเรียนครับ ใช้คู่กันสองเล่ม ราคาพิเศษ!! ติดตามได้ที่เพจ IG:fr_vocabdaily สองเล่ม ซื้อคู่กัน 250 บาท เท่านั้น ขายดีมากกก!! จัดเลย #dek61 #WannaOne1stWorldTourinBKK #กัปตันชลธร #อ๊บไส ไม้ #ทีมมศว pic.twitter.com/QfbDd6HfPj,,,#dek61 #WannaOne1stWorldTourinBKK # # #,1005788678453526528,https://twitter.com/dieu_got/status/1005788678453526528
mayishap1,2018-06-09 23:31,124,44,,เหนือสิ่งอื่นใด #เจเจตริน และ #อ๊บไสไม้ ได้ส่งต่อไม้เรียบร้อยแล้ว555 อาทิตนี้มาม่าเยอะจังวุ้ย #กัปตันชลธร #NineEntertainAwards2018 pic.twitter.com/fofdJydpot,,,# # # #NineEntertainAwards2018,1005487598641410048,https://twitter.com/mayishap1/status/1005487598641410048
musickokopop,2018-06-09 18:59,45,61,,ข่าวดราม่า #อ๊บไสไม้ ไม่มีผลอะไรเลย มีแต่แฟนๆให้กำลังใจ ยิ่งงานแลคตาซอยวันนี้ตอนคุณไข่แนะนำตัวหรือพูดอะไร เสียงแฟนๆที่เชียร์จะดังมาก นี่แหละครอบครัว #Bnk48 #Kaimookbnk48,,,# #Bnk48 #Kaimookbnk48,1005419157335052288,https://twitter.com/musickokopop/status/1005419157335052288
nititone,2019-02-16 13:08,1,2,,เจอเหน็บแรงกลางรายการ http://www. socialhot24.com/news74318.html ?d=16022019&f=35673 … #BNK48 #BNK48Market #JuneBNK48 #WeeBNK48 #FondBNK48 #MewnichBNK48 #KaewBNK48 #MusicBNK48 #JennisBNK48 #TarwaanBNK48 #NoeyBNK48 #OrnBNK48 #PunBNK48 #NamneungBNK48 #Cherpangbnk48,,,#BNK48 #BNK48Market #JuneBNK48 #WeeBNK48 #FondBNK48 #MewnichBNK48 #KaewBNK48 #MusicBNK48 #JennisBNK48 #TarwaanBNK48 #NoeyBNK48 #OrnBNK48 #PunBNK48 #NamneungBNK48 #Cherpangbnk48,1096652414927593472,https://twitter.com/nititone/status/1096652414927593472
TAKKY210,2019-02-13 10:32,3,1,,เจอเหน็บแรงกลางรายการ http://www. socialhot24.com/news74318.html ?d=13022019&f=35673 … #NewBNK48 #Newventure #BNK48 #JaneBNK48 #SlothyUniverse #MindBNK48 #MYmind #TarwaanBNK48 #FondBNK48 #NamneungBNK48 #PunBNK48 #CherprangBNK48 #GygeeBNK48 #MusicBNK48 #PunBNK48 #SGO48,,,#NewBNK48 #Newventure #BNK48 #JaneBNK48 #SlothyUniverse #MindBNK48 #MYmind #TarwaanBNK48 #FondBNK48 #NamneungBNK48 #PunBNK48 #CherprangBNK48 #GygeeBNK48 #MusicBNK48 #PunBNK48 #SGO48,1095526005278629890,https://twitter.com/TAKKY210/status/1095526005278629890
AAbbcc2259,2019-02-13 02:44,0,0,,“โตโน่” กลับมารีเทิร์น “แตงโม” #วายุเทพยุทธ์ #หลินฮุน #ไม่มีเธอไม่ตาย #อ๊บไสไม้ #ออฟกัน #ข่าวดารา #ข่าวบันเทิง #ข่าวบันเทิงวันนี้ #ช่องวัน31 #ช่อง33 #กัปตันชลธร #ข่าวดารา #เกมเสน่หา #เดลินิวส์ #เพชรร้อยรัก #ข่าวภูมิภาค http://www. starnews2day.com/news49573.html ?d=13022019&f=35592 …,,,# # # # # # # # # # # # # # # #,1095408219139104768,https://twitter.com/AAbbcc2259/status/1095408219139104768
skipmetofriday,2018-11-05 12:59,66,5,,เอาจิงๆนะ เรื่องเดอะทอยไข่ตุ๋นกับไข่มุก อ๊บไสไม้ มันก็ไม่ควรจะโดนด่าทั้งสอง มุกก็ไม่รู้จักกบไสไม้ ทอยก็แค่ใช้คำว่าลูกเจี๊ยบแทนไข่เพราะมันพูดว่าไข่ไม่ได้ คือแล้วจะอินอะไร ไปด่าเขาเป็นวรรคเป็นเวร ทำงานเสร็จหรือยัง,,,,1059324260777218048,https://twitter.com/skipmetofriday/status/1059324260777218048
Thanagolf,2018-08-27 22:48,33,30,,เห็นช็อตนี่แล้วก็นึกโมโหพวกที่คอยแซะน้องเขาอยู่ตลอดจากทั้งเรื่อง ‘ อ๊บไสไม้ ’ & ‘กิ้นบด’ แบบ ตัดสินน้องไปแล้วโดยที่ไม่รู้จักตัวตนหรือธรรมชาติจริงๆของน้องเลย(บางคนไม่เคยคิดจะลองรู้จักดูด้วยซ้ำ) คนไกล้ตัวก็มีเยอะ แต่เลือกจะไม่สนใจนานแล้ว และไม่คิดจะไปอธิบายให้ฟังด้วย #KaimookBNK48 pic.twitter.com/yDk76SACxT,,,#KaimookBNK48,1034105362046058496,https://twitter.com/Thanagolf/status/1034105362046058496
stptksx,2018-08-17 20:29,22,4,,อ๊บไสไม้ Ver.ตุรกี https:// twitter.com/ben_mwong/stat us/1030321733234913280 …,,,,1030446506065547264,https://twitter.com/stptksx/status/1030446506065547264
ChayenMookku,2018-07-29 20:31,37,36,,ช่วงที่มีคุณไข่ไปออกในคลิปช่องBearhug พี่ซาน: เรารู้จักน้องอ๊บ...... คุณไข่: อ๊บไสไม้ เอาที่คุณไข่สบายใจคุณไข่ว่าไงทางเราก็ตามนั้น #KaimookBNK48 #BNK48 pic.twitter.com/E8HQ6OCsFz,,,#KaimookBNK48 #BNK48,1023561594893004800,https://twitter.com/ChayenMookku/status/1023561594893004800
knhomphing,2018-07-28 01:46,42,7,,ไม่เกลียดไรส่วนตัวอะ แต่คือดูคลิป อ๊บไสไม้ แล้วอึดอัดมาก เหมือนกว่าเขาจะสกัดแต่ละคำออกมาได้ เหมือนต้องผ่านกระบวนการหลายอย่าง ตั้งแต่คิดคำ และควบคุมให้เสียงอยู่โทนนั้นให้จบทุกประโยค ทุกคำ ขนาดคนดูยังเหนื่อย,,,,1022916098478432256,https://twitter.com/knhomphing/status/1022916098478432256
natsuaki25,2018-07-22 12:59,37,23,,ความขยี้นี้!!!!~ 55555555555 #BNK48 #SatchanBNK48 #KaimookBNK48 #อ๊บไสไม้ pic.twitter.com/2h5t9qG8lL,,,#BNK48 #SatchanBNK48 #KaimookBNK48 #,1020911173032542209,https://twitter.com/natsuaki25/status/1020911173032542209
skipmetofriday,2018-06-15 13:26,60,16,,แค่ไม่รู้จักกบไสไม้ ไม่ได้แปลว่าโง่นะ 55555555555555555 ล่าสุดสตีลโจทย์4พยางค์ มูลค่า8000บาท ที่เฌอก็ตอบไม่ได้ ปัญก็ตอบไม่ได้ #อ๊บไสไม้ pic.twitter.com/2Hdlcybm6q,,,#,1007509518899544064,https://twitter.com/skipmetofriday/status/1007509518899544064
Life_of_Ponry,2018-06-15 11:24,17,22,,นิทานเรื่องนี้สอนให้รู้ว่า อย่ามองคนแค่ #อ๊บไสไม้ ตอบแค่ อ๊บไสไม้ ได้ทั้งยอดคนติดตาม ได้ทั้งกระแสรายการ ได้ทั้งเงิน ทั้งหมดนี้เกิดการปั่นของพวกที่เรียกตัวเองว่าแอนตี้ ไหนพวกแอนตี้ด่า อ๊บไสไม้ หายไปไหนหมด อกแตกตายกันไปยัง. #BNK48 #KaimookBNK48 https:// m.facebook.com/story.php?stor y_fbid=2070144636557622&id=1754220858150003 … pic.twitter.com/UlR10uoeab,,,# #BNK48 #KaimookBNK48,1007478861523644422,https://twitter.com/Life_of_Ponry/status/1007478861523644422
auchibnk48,2018-06-14 19:51,32,24,,"Steal ไป 12,000 แล้วจ้า แม่ อ๊บไสไม้ #KaimookBNK48 #อ๊บไสไม้ #หนูรวยสุด #BNK48 pic.twitter.com/514RZLnMIR",,,#KaimookBNK48 # # #BNK48,1007244233219031040,https://twitter.com/auchibnk48/status/1007244233219031040
Sanook,2018-06-14 10:25,3,5,,"บอย ปกรณ์"" ห่วงความรู้สึก ""ไข่มุก BNK48"" ถูกด่าแรง อ๊บไสไม้ ยืนยันรายการไม่มีสคริปต์ #ข่าววันนี้ #sanook https://www. sanook.com/news/6797994/""",,,# #sanook,1007101583719624704,https://twitter.com/Sanook/status/1007101583719624704
hengsuaycountry,2018-06-12 21:02,7,5,,เนี่ย ใครที่ว่า #KaimookBNK48 แอ๊บงั้นงี้ อยากให้มาดูคุณไข่ใน #หัวหน้าห้าขวบ บ้าง น้องก็พูดปกติได้ บอกแล้วว่ามันเป็นคาแรกเตอร์ของแต่ละรายการ #bnk48 #อ๊บไสไม้,,,#KaimookBNK48 # #bnk48 #,1006537187784122369,https://twitter.com/hengsuaycountry/status/1006537187784122369
faisol_beema,2018-06-11 16:18,30,11,,อ๊บไสไม้ กับ เจเจตริน บอก กูรอดแล้ว ส่งไม้ต่อ 55555 #กัปตันชลธร pic.twitter.com/JvK9cEpCcZ,,,#,1006103280194211840,https://twitter.com/faisol_beema/status/1006103280194211840
CHOCOOLIIE,2018-06-10 16:04,40,6,,ถ้าสามารถเรียก อ๊บไสไม้ ได้ไม่แปลก เราจะเรียกสี่เหลี่ยมคางอู๊ด เพิงโฮ่งแหงนก็ได้นะ เอาดีๆ,,,,1005737511568617472,https://twitter.com/CHOCOOLIIE/status/1005737511568617472
vSdixFQTpDu07Si,2019-02-10 22:36,0,0,,BNK48 เจอเหน็บแรงกลางรายการ http://www. socialhot24.com/news74318.html ?d=10022019&f=35673 … #NewBNK48 #Newventure #BNK48 #JaneBNK48 #SlothyUniverse #MindBNK48 #MYmind #TarwaanBNK48 #FondBNK48 #NamneungBNK48 #PunBNK48 #CherprangBNK48 #GygeeBNK48 #MusicBNK48 #PunBNK48 #SGO48,,,#NewBNK48 #Newventure #BNK48 #JaneBNK48 #SlothyUniverse #MindBNK48 #MYmind #TarwaanBNK48 #FondBNK48 #NamneungBNK48 #PunBNK48 #CherprangBNK48 #GygeeBNK48 #MusicBNK48 #PunBNK48 #SGO48,1094621246552137728,https://twitter.com/vSdixFQTpDu07Si/status/1094621246552137728
kayraiaey,2019-01-26 18:44,42,0,,อ๊บไสไม้ ร้ายแลงสุด มีแต่คนด่า สุดงง,,,,1089127055164227585,https://twitter.com/kayraiaey/status/1089127055164227585
e_sz713,2019-01-05 18:19,0,1,,私のTLだいたいみんな楽曲大賞の｢自担｣に1番困ってて笑うんですがw,,,,1081510576008744960,https://twitter.com/e_sz713/status/1081510576008744960
FandomBNK48,2018-12-15 14:40,15,16,,ควรถึงเวลาแล้วที่รึยัง #BNK48 ควรจะต้องมีนักจิตวิทยา คอยให้คำปรึกษา มาประจำวงได้แล้ว จากทั้ง #KaimookBNK48 #อ๊บไส ไม้ #WeeBNK48 #เจ้าป่าเจ้าเมือง น้องๆยังถือว่าอ่อนประสบการณ์ชีวิตมากแต่ต้องมาเจอกระแสถาโถมมาอย่างหนัก รบกวนพิจารณาด้วยนะครับ #ShihininBNK48,,,#BNK48 #KaimookBNK48 # #WeeBNK48 # #ShihininBNK48,1073845221165690882,https://twitter.com/FandomBNK48/status/1073845221165690882
Tadsaorn,2018-12-12 15:45,14,0,,เธอมี อ๊บไสไม้ ของเธอ ฉันก็มีมินิฮาร์ทงงๆ ของฉัน เข้าใจป๊ะ,,,,1072774345204760576,https://twitter.com/Tadsaorn/status/1072774345204760576
pokpck,2018-12-11 18:29,8,1,,คาแรคเตอร์เดอะทอย กับไข่มุก อ๊บไสไม้ ต่างกันตรงไหน มันก็คือคาแรคเตอร์ ทำไมตอนนั้นพวกเธอบูลลี่ไข่มุก แต่ตอนนี้พวกเธอบอกเป็นคาแรคเตอร์เดอะทอย งง,,,,1072453225943629824,https://twitter.com/pokpck/status/1072453225943629824
