username,date,retweets,favorites,label,text,geo,mentions,hashtags,id,permalink
momoyayaa,2019-01-20 18:47,0,0,,นั่งรถกลับกรุงละแบบลืมแจ้ง อิสลาม ข้าวหมูทอดมาเลยจ้า กินไม่ได้ 55555,,,,1086953264761819137,https://twitter.com/momoyayaa/status/1086953264761819137
santichons,2019-01-20 18:40,0,0,,ข่าวประชาสัมพันธ์ https://www. facebook.com/Santichon/post s/2266933209993123 …,,,,1086951579754721280,https://twitter.com/santichons/status/1086951579754721280
ZNuchjaree,2019-01-20 18:05,0,0,,กูเป็น อิสลาม อิดีแทค https:// twitter.com/komineam/statu s/1086147423003566080 …,,,,1086942709040828416,https://twitter.com/ZNuchjaree/status/1086942709040828416
Ali_Ummatee,2019-01-20 17:47,18,5,,"#10YearsChallege คุณก็เปลี่ยนแปลงได้! Arnoud van Doorn 2009 แกนนำต่อต้าน อิสลาม ""ดังทั่วโลก 2019 แกนนำ""แนะนำอิสลาม""ดังทั่วโลก ""คุณก็เปลี่ยนแปลงได้"" เปลี่ยนแปลงกัน ขอชวนร่วม #ChallengeForHumanity ช่วยภัยหนาวซีเรีย&หลายที่กัน แชร์ ช่วย ได้ที่ http:// goo.gl/N73Ykh #WinterAid pic.twitter.com/y1CtwpI0y6""",,,#10YearsChallege #ChallengeForHumanity #WinterAid,1086938171164651520,https://twitter.com/Ali_Ummatee/status/1086938171164651520
abushaheed_arif,2019-01-20 17:25,1,0,,"#10YearsChallege คุณก็เปลี่ยนแปลงได้!! Arnoud van Doorn ปี 2009 เป็นแกนนำต่อต้าน อิสลาม "" ดังไปทั่วโลก ปี 2019 เป็นแกนนำ""แนะนำอิสลาม"" ดังไปทั่วโลก และเป็นแกนนำองค์กรที่ทำงานด้านนี้ "" คุณก็เปลี่ยนแปลงได้ ""... https://www. facebook.com/10000169584975 4/posts/2149053891827785/ …""",,,#10YearsChallege,1086932619516817408,https://twitter.com/abushaheed_arif/status/1086932619516817408
MuhammadRusdySH,2019-01-20 17:08,1,2,,รายชื่ออิหม่าม และสัปบุรุษประจำมัสยิดในจังหวัดปัตตานี ที่ถูกคนร้ายลอบยิงเสียชีวิตในรอบ 3 ปีนี้ ข้อมูลจาก สนง.คกก. อิสลาม จังหวัดปัตตานี @MuhammadRusdySH pic.twitter.com/tzpJF7SBup,,@MuhammadRusdySH,,1086928480120463360,https://twitter.com/MuhammadRusdySH/status/1086928480120463360
ZyyKr,2019-01-20 16:23,0,5,,เคยไปชวนเพื่อนกินหมูทะแต่ลืมไปว่ามันเป็น อิสลาม ฮือ,,,,1086917098574499840,https://twitter.com/ZyyKr/status/1086917098574499840
prachatai,2019-01-20 16:00,0,2,,ผู้แทนจุฬาราชมนตรี-คณะกรรมการ อิสลาม เยี่ยมเหยื่อความรุนแรง จ.นราธิวาส ด้านสำนักงานพระพุทธศาสนาแห่งชาติประชุมผู้บริหาร ให้ลงพื้นที่เพื่อช่วยเหลือคณะสงฆ์และอยู่เป็นกำลังใจให้กับคณะสงฆ์ในพื้นที่จังหวัดชายแดนภาคใต้ https:// prachatai.com/journal/2019/0 1/80631 …,,,,1086911234992160768,https://twitter.com/prachatai/status/1086911234992160768
ESA2547,2019-01-20 15:53,0,0,,มีเพื่อนผู้ชายในห้องเป็น อิสลาม แล้วคือ อิสลาม ชื่อเล่นมันก็จะคล้ายๆกันใช่มะ ตัดปัญหาด้วยการเรียกชื่อจริงไปเลยง่ายดี,,,,1086909485631778817,https://twitter.com/ESA2547/status/1086909485631778817
ravenhoshx,2019-01-20 15:52,0,0,,รู้ดิ กินบ่อยๆ กินที่ร้านอาหาร อิสลาม อะแต่ราคาจะแพงหน่อย จะดูรอบกี่โมงละเนี่ย ดูไว้ยัง,,,,1086909315808518146,https://twitter.com/ravenhoshx/status/1086909315808518146
yazaellvevo,2019-01-20 15:48,0,0,,ฝากไปถึง #คนศาสนา อิสลาม #มุสลิม ทุกคนด้วย พวกท่านใช่โจรไหม เห็นการกระทำแบบนี้แล้ว #อยู่เฉยหรอ ยิ่งทำให้คนรู้น้อย #คิดว่า คน อิสลาม ทุกคนเลว ทุกๆคนต้องไป แสดงสิทธิของตนนะ เม้นบอกชาวไทยเลย #เกินไปแล้วนะ https://www. facebook.com/10000153365609 8/posts/2198989063495527/ …,,,# # # # #,1086908203961630720,https://twitter.com/yazaellvevo/status/1086908203961630720
yinkzie,2019-01-20 15:18,0,0,,อร่อยทุกสิ่งอย่าง ซุปหางวัวก็อร่อย @ครัวซุเบรฟาร์ม อาหาร อิสลาม https://www. instagram.com/p/Bs2XCyqlbzMp SlLHKaoFfNMbnhkIRO2KaG3q980/?utm_source=ig_twitter_share&igshid=nxece9j0863f …,,@,,1086900719561723904,https://twitter.com/yinkzie/status/1086900719561723904
thaitvnews,2019-01-20 15:01,0,0,,ผู้แทนจุฬาราชมนตรี-คณะกรรมการ อิสลาม เยี่ยมเหยื่อความรุนแรง http:// bit.ly/2FMBQ8P,,,,1086896605574455297,https://twitter.com/thaitvnews/status/1086896605574455297
Nissare03555152,2019-01-20 14:59,0,0,,วันดีๆของการจบการเรียนศาสนา อิสลาม pic.twitter.com/fVDBb048cd,,,,1086895888448942080,https://twitter.com/Nissare03555152/status/1086895888448942080
pickrx,2019-01-20 14:53,1,2,,ความจริงคือเป็น Global girl group ด้านศาสนา รูบีบูดาเดาะห = อิสลาม สุขี โต วาจะได = พุทธ อัลเลาะหและสิทธัตถะถือไม้เรียวแน้ววว,,,,1086894405330464768,https://twitter.com/pickrx/status/1086894405330464768
busbanny,2019-01-20 14:44,0,0,,ขอที่ยืนให้ อิสลาม อย่างดิฉันด้วยค่ะ #dtac #ปีหมู pic.twitter.com/EP5zFv0XCn,,,#dtac #,1086892170911440897,https://twitter.com/busbanny/status/1086892170911440897
IC_NunuHM,2019-01-20 14:36,0,0,,จัดส่งให้เรียบร้อยแล้วค่ะ กับรุสกีวันนี้ จัดเลี้ยงเด็กๆเรียนตาดีกา(รร.สอนศาสนา) ณ มัสยิดอุสาสน อิสลาม (มัสยิดบ้านบนสงขลา) ขอบคุณที่อุดหนุนน่ะค่ะ ------------------------------------------ pic.twitter.com/UW4WNkqfVy,,,,1086890295306797056,https://twitter.com/IC_NunuHM/status/1086890295306797056
pokumoo1,2019-01-20 14:30,0,0,,เรียนคัมภีร์แล้ว ปวดหัว ชบ. เลยอะ ในจะศาสนา แล้วก็พระเจ้า มันก็สนุกอะนะ แต่ มันเยอะเกิน ในจะยิว อิสลาม แล้วก็คริสอีก,,,,1086888747784900608,https://twitter.com/pokumoo1/status/1086888747784900608
arayawedding,2019-01-20 13:49,0,0,,บรรยากาศการถ่ายพรี outdoor วันนี้นะครับ Follow https://www. arayaweddingplanner.com #muslimwedding #weddingphotography #แต่งงานอิสลาม #ชุดแต่งงานอิสลาม #วางแผนแต่งงานอิสลาม #อิสลาม #มุสลิม #walimah #bride ... https://www. facebook.com/339642169993/p osts/10157185423264994/ …,,,#muslimwedding #weddingphotography # # # # # #walimah #bride,1086878444745453569,https://twitter.com/arayawedding/status/1086878444745453569
ArayaweddingS,2019-01-20 13:49,0,0,,บรรยากาศการถ่ายพรี outdoor วันนี้นะครับ Follow https://www. arayaweddingplanner.com #muslimwedding #weddingphotography #แต่งงานอิสลาม #ชุดแต่งงานอิสลาม #วางแผนแต่งงานอิสลาม #อิสลาม … https://www. instagram.com/p/Bs2M6nUHABw/ ?utm_source=ig_twitter_share&igshid=17tay5oxazav4 …,,,#muslimwedding #weddingphotography # # # #,1086878376021970945,https://twitter.com/ArayaweddingS/status/1086878376021970945
yakariya2,2019-01-20 13:36,0,0,,อิสลาม แนวทางสงครามของ อิสลาม ที่ถุกต้อง https://www. facebook.com/10000144110757 6/posts/2094601860597830/ …,,,,1086875215064379394,https://twitter.com/yakariya2/status/1086875215064379394
XBJO_O,2019-01-20 13:32,0,0,,ขกอ่านเหลือเกินแล้ว เอาว่าเมนแฮชานใครชาวพุทธก็ไปทำบุญให้เมนด้วยนะ ชาวคริสต์แบบนี่จะอธิษฐานเผื่อ ไม่รู้ว่าชาว อิสลาม และศาสนาอื่นๆทำไง,,,,1086874194908897280,https://twitter.com/XBJO_O/status/1086874194908897280
Roalang,2019-01-20 13:18,0,0,,ปีนี้ อิสลาม ต้องอยู่ไม่เป็นสุข เพราะเป็นปีหมู อู้ดดดดๆๆ555555555,,,,1086870534107783173,https://twitter.com/Roalang/status/1086870534107783173
31102551,2019-01-20 13:15,1,4,,ถ้าใครที่ว่า 3 จว. คือความขัดแย้งมาจากศาสนา....เค้าอาจจะไม่ได้มีความรู้ของโครงสร้างความขัดแย้ง และถ้าเป็นเรื่องศาสนาอย่างเดียว คงจบไปนานแล้ว ศาสนา อิสลาม จุฬาราชมนตรี มีอำนาจสุงสุด คณะกรรมการอิสลามประจำจังหวัดมีสิทธิ์ออกฟัตวา-ก็จบครับ,,,,1086869684132077569,https://twitter.com/31102551/status/1086869684132077569
Nninxxx,2019-01-20 13:10,0,0,,เมทเป็นคน อิสลาม แล้วตอนที่มานอนที่นี่หลายวันก่อน เมทก็ตื่นมาละหมาดตอนตีสี่ เวลาละหมาดจะต้องนุ่งขาว แล้วนี่ก็ตื่นมาตอนนั้นพอดี ตกใจเมทตัวเอง ดีนะเขาไม่รู้ว่านึกว่าเขาเป็นผี .....,,,,1086868468694052869,https://twitter.com/Nninxxx/status/1086868468694052869
nnspsnacm,2019-01-20 13:05,0,0,,เอาจริงนะ กระแสเกลียด อิสลาม ในพวกเพจพุทธชาตินิยมนี่น่ากลัวสัส เห็นแล้วยังถามเลยว่าพวกนี้พุทธแน่เหรอ https:// twitter.com/prachatai/stat us/1086865951105081344 …,,,,1086867306402082817,https://twitter.com/nnspsnacm/status/1086867306402082817
MatichonOnline,2019-01-20 12:44,0,3,,ผู้แทนจุฬาราชมนตรี-กก. อิสลาม ฯเยี่ยมพระเหยื่อคนร้ายยิงวัด ก่อนให้กำลังใจพระลูกวัดรัตนาฯ(ชมคลิป) #มติชนออนไลน์ #มติชนภูมิภาค #จุฬาราชมนตรี #ยิงพระวัดรัตนานุภาพ https://www. matichon.co.th/region/news_13 26275 … https://www. matichon.co.th/region/news_13 26275 …,,,# # # #,1086862103129001986,https://twitter.com/MatichonOnline/status/1086862103129001986
CL1247978582,2019-01-20 12:43,0,0,,#ถูกต้องมาก่อนถูกใจ #CL12 อย.รับรองตรวจสอบได้ ฮาลาล อิสลาม ทานได้สบายใจส่งออกได้ทั่วโลก แคปซูลจาก AEG โรงงานผลิตแคปซูลระดับโลกจากอินเดีย คอลลาเจนไตรเปปไทด์นำเข้าจาก Nippi ญี่ปุ่ยzinc นำเข้าจากสหรัฐอเมริกา บอกแล้วไม่ธรรมดาเพราะความปลอดภัยและความคุ้มค่าในราคาเบาๆของลูกค้า pic.twitter.com/fkH5SQDUYq,,,# #CL12,1086861741122740224,https://twitter.com/CL1247978582/status/1086861741122740224
kkartune,2019-01-20 12:23,0,1,,ซีมงคือฉีดทุกกฎของการเป็น อิสลาม แล้ว,,,,1086856680976003072,https://twitter.com/kkartune/status/1086856680976003072
thapanee3miti,2019-01-20 12:19,235,75,,นายศักดิ์กริยา บิลสาแหละ ประธานคณะกรรมการ อิสลาม ประจำจังหวัดสงขลา เป็นผู้แทนท่านจุฬาราชมนตรี อาศิส พิทักษ์กุมพล จะเดินทางไปยังโรงพยาบาลโกลก เพื่อเยี่ยมให้กำลังพระสงฆ์ที่บาดเจ็บจากเหตุบุกยิงที่วัดรัตนานุภาพ pic.twitter.com/iLl8ZSwE4A,,,,1086855827972022272,https://twitter.com/thapanee3miti/status/1086855827972022272
twometre,2019-01-20 12:07,1,0,3.0,หมูกรอบ พุทธ: ขอน้ำจิ้ม คริสต์: ขอน้ำจิ้ม อิสลาม : ขอน้ำดิน,,,,1086852708827488257,https://twitter.com/twometre/status/1086852708827488257
jyop_l,2019-01-20 11:54,0,0,,คือบางประเทศมันก็ไม่ได้เคร่งมั้ยอะ แบบนี้ก็แย่ดิ เป็น อิสลาม แต่ชอบเต้น อยากแสดงออก ชุดก็ไม่ได้โป๊นิ แล้วมันก็ไม่ได้เปนคนไทยด้วย ไปเสือกไรเค้า งงมากกกก,,,,1086849405892743170,https://twitter.com/jyop_l/status/1086849405892743170
PadchaPad,2019-01-20 11:54,0,0,,สามีของเธอติดคุกในข้อหาฆาตกรรม จากนั้นเขาเข้ารับ อิสลาม ในระหว่างที่อยู่ในคุก หลังออกจากคุกเขาพยายามสอนให้เธอละหมาดและเข้ารับ อิสลาม เหมือนเขา แต่เธอไม่สามารถทำได้ เขาจึงตัดสินใจเลิกกับเธอเพื่อไปแต่งงานกับสาวมุสลิม https://www. dailymail.co.uk/news/article-6 611127/Womans-life-torn-apart-partner-turns-radical-Islam-jailplanning-marry-mulsim.html?ito=facebook_share_fbia-bottom …,,,,1086849328382062592,https://twitter.com/PadchaPad/status/1086849328382062592
besta_bt,2019-01-20 11:47,0,0,,หม่าล่าจากจีน ไม่ใช่คนจีนก็แหลกได้ อิสลาม ทานได้หมด มีอีเว้นที่บ้านก็ซื้อไปได้ ซื้อฝากข้างบ้านก็ได้ ของแท้จากจีน ไม่อร่อยให้ถีบยอดหน้า!! https://www. facebook.com/story.php?stor y_fbid=2313192272065617&id=100001245990579 …,,,,1086847606326620160,https://twitter.com/besta_bt/status/1086847606326620160
fangfangnarak58,2019-01-20 10:46,0,0,,พี่เขยเป็นทหารที่ปัตตานีบอก บางทีรู้ด้วยว่าผู้ก่อเหตุเป็นใคร แต่ทำอะไรไม่ได้ ติดองค์กรของ อิสลาม ด NGO ติดสิทธิมนุษยธรรม แล้วชาวบ้านบางกลุ่มก็ช่วยเค้าด้วย ที่เค้ายึดมั่นลัทธิเดียวกัน,,,,1086832433490608129,https://twitter.com/fangfangnarak58/status/1086832433490608129
luv_mohammad_75,2019-01-20 09:31,0,0,,"The war off tears มุสลิมควรที่จะศรัทธาและศึกษาศาสนา อิสลาม ด้วยเหตุผล"" https:// pantip.com/topic/37039503 #pantip ผ่าน @pantip1996""",,@pantip1996,#pantip,1086813464042004480,https://twitter.com/luv_mohammad_75/status/1086813464042004480
rat27528983,2019-01-20 08:58,0,0,,โลกพัฒนา. ไม่จำเป็น ว่า. อิสลาม ต้อง. สากล เพราะความสากล. คือคำโกหก ยิว,,,,1086805031989329920,https://twitter.com/rat27528983/status/1086805031989329920
wannabeminee,2019-01-20 08:55,0,0,,เห็นรีล่าก็ตราตรึงวันที่ขายข้าวหมูแดงแล้วไปขายรุ่นพี่ อิสลาม ฉันน่ะแค่ไม่รู้ บาปมากสาทุ,,,,1086804402457866240,https://twitter.com/wannabeminee/status/1086804402457866240
pkadot,2019-01-20 08:50,14,1,,อยากกินเนื้อต้มมาก มาถึงร้านละแต่ลืมว่าปิดวันพระ ทำไมเะ เธอเป็น อิสลาม เธอควรแคร์แค่อัลเลาะห์ไหมอะ,,,,1086803216916930560,https://twitter.com/pkadot/status/1086803216916930560
ARMIN_5986,2019-01-20 07:15,0,0,,ทำไมตั้งชื่อนี้ มันเพราะดีเป็นชื่อของคน อิสลาม,,,,1086779087333388288,https://twitter.com/ARMIN_5986/status/1086779087333388288
White_Channel,2019-01-20 06:54,2,0,,วันนี้ !! แล้วนะครับ มีหนังอะไร ฉายรอบไหนบ้าง? ดู ฟรี ทุกรอบ !!! . มาให้ตรงเวลาน่ะครับ ฉายตามเวลาเลย . พิกัด... ห้องประชุมอัลนาวาวีย์ วิทยาลัย อิสลาม ศึกษา มอ.ปัตตานี สอบถาม 091-461-2884 . #ชี้ช่องรวยด้วยคำสอนอิสลาม #TheVirusเชื้อโลภมรณะ #WhiteChannel pic.twitter.com/NThtcvdbOd,,,# #TheVirus #WhiteChannel,1086773882462314503,https://twitter.com/White_Channel/status/1086773882462314503
yokforgotten,2019-01-20 02:35,0,0,3.0,เพื่อนที่เป็น อิสลาม แต่เกิดปีหมู บาปมั้ยคะ,,,,1086708648603054080,https://twitter.com/yokforgotten/status/1086708648603054080
snwmba,2019-01-20 01:05,0,0,,คนไม่คิดก็จะพุทธ หรืออาจจะ อิสลาม พราหมณ์ฮินดู หรือมึงจะนิกายไหนดีแม่,,,,1086686174020694022,https://twitter.com/snwmba/status/1086686174020694022
Soundlight94x,2019-01-20 00:00,0,0,,เดี๋ยวคนอื่นรู้หมดว่าผมชอบกินข้าวร้านข้าวแกง อิสลาม !!,,,,1086669653185724418,https://twitter.com/Soundlight94x/status/1086669653185724418
plengproed,2019-01-19 23:59,0,0,,ทำไมคำสร้อยทำกับเราแบบนี้อ่ะ เราเสียใจ! เราจะฟ้องป้าร้านข้าวแกง อิสลาม ว่าไม่ต้องขายทอดมันให้กับคำสร้อยอีก!!!!,,,,1086669496884981761,https://twitter.com/plengproed/status/1086669496884981761
Mymind_minds,2019-01-19 23:30,0,0,,อีแม็คบอก พวกมึงจะนอนพวกมึงไหว้ขอเขายัง ไอ้ยะห์บอก กูเป็น อิสลาม 555555555555555555555555555555555555555,,,,1086662191271428096,https://twitter.com/Mymind_minds/status/1086662191271428096
e_takong,2019-01-19 23:26,10,2,,ที่อ.รือเสาะชาวบ้านจะอยู่ร่วมกันอย่างสงบทั้งพุทธ อิสลาม ไม่ได้มีปัญหาอะไรกัน พ่อเป็นชาวนราธิวาสโดยกำเนิด ทำให้ไม่มีปัญหาในการใช้ภาษามลายูในการสื่อสาร การสื่อสารกับคนในพื้นที่นี่สำคัญมาก ชาวบ้านที่อยู่ห่างไกลในสมัยนั้นพูดภาษาไทยไม่ได้เลย ทำให้มีปัญหาระหว่างข้าราชการกับชาวบ้านบ่อยๆ,,,,1086661193480032258,https://twitter.com/e_takong/status/1086661193480032258
yccmphat,2019-01-19 23:04,2,0,,: พุทธไม่ถึง อิสลาม ไม่ถึง แต่คริสต์ถึงนะ : เธอเป็นไรอะ . . . หมดกันมุขฉัน,,,,1086655770161074176,https://twitter.com/yccmphat/status/1086655770161074176
pkh_shop,2019-01-19 22:51,0,0,,สาว อิสลาม ก็ใช้ได้นะจ๊ะ ใช้ได้ทั้งชายและหญิงเลย #เคราติน #แก้ปัญหาผมเสีย #ผมเสีย #อายาระ #howtoperfect #อาหารผมเร่งผมยาว #เร่งผมยาว #hairtonic #organic100 % #ayarahairtonic #ผมยาวไว #อาหารผม #ถูกบอกต่อ #ดีบอกต่อ #ของมันต้องมี pic.twitter.com/nrAySlSOhW,,,# # # # #howtoperfect # # #hairtonic #organic100 #ayarahairtonic # # # # #,1086652472494444544,https://twitter.com/pkh_shop/status/1086652472494444544
bbaibbh,2019-01-19 22:40,0,1,,นาทีนี้ก็ต้องจีซูนแล้วปะ ไหนใครอยู่ลัทธิ อิสลาม เราจะพาไปกินหมู 555555555555555,,,,1086649515031949312,https://twitter.com/bbaibbh/status/1086649515031949312
are_selet,2019-01-19 22:39,0,0,3.0,เมื่อไหร่อิอ้วน อิสลาม นี่จะตายๆไปสักที,,,,1086649292524122113,https://twitter.com/are_selet/status/1086649292524122113
KanonKonna,2019-01-19 22:36,0,0,,เรียนตามนี้อ่ะค่ะพี่ คนสอนเป็นบาทหลวงเขาเลยค่อนข้างจะยึดมั่นในศาสนามากๆ แต่หนูถึงจะบอกว่าถือพุทธ แต่จริงๆเหมือนไร้ศาสนาอะค่ะ แต่หนูก็อยากจะลองเปิดใจเรียนรู้บ้าง เพราะโตมากับสังคมพุทธๆอย่างเดียวอะค่ะ จริงๆอยากลง อิสลาม ด้วย แต่ไม่ทันแล้วค่ะ ลงทันเท่านี้ pic.twitter.com/snGnvX6ocD,,,,1086648628909764608,https://twitter.com/KanonKonna/status/1086648628909764608
zyx2310,2019-01-19 22:18,0,1,,กูนับถือพุทธ คนที่กูชอบนับถือ อิสลาม คำถามคือถ้ากูตายไปตกนรก กูจะเจอคนที่กูชอบยังไง,,,,1086644193907208192,https://twitter.com/zyx2310/status/1086644193907208192
kkoiikoy,2019-01-19 22:15,0,0,,ถามดีแทคดิ้ ถ้า อิสลาม ทำไง โอ้ยย เหี้ยและแบบนึกถึงมึง ดีแทคคคคค,,,,1086643225786384384,https://twitter.com/kkoiikoy/status/1086643225786384384
