username,date,retweets,favorites,label,text,geo,mentions,hashtags,id,permalink
mmmmmxth,2019-01-20 18:46,0,0,,หน้าเหี้ย,,,,1086953091998441472,https://twitter.com/mmmmmxth/status/1086953091998441472
beartana_,2019-01-20 18:45,0,0,,หน้าเหี้ย,,,,1086952826343833600,https://twitter.com/beartana_/status/1086952826343833600
cxgreentea,2019-01-20 18:36,0,1,,ที่เห็นเมื่อกี้เกือบน้ำตาไหล อ๋อปล่าวไอจีสำรอง ไอ หน้าเหี้ย 5555,,,,1086950690193170432,https://twitter.com/cxgreentea/status/1086950690193170432
jirawadee_milk,2019-01-20 18:30,0,1,,กลับไปรักกันเฉยเลยไอ หน้าเหี้ย,,,,1086949001662844929,https://twitter.com/jirawadee_milk/status/1086949001662844929
kangsi54,2019-01-20 18:24,0,0,,สาวน่าน ใจเด็ด ! ด่ากราด ไอ้ขี้ข้าเผด็จการ ! ใครจะตบ นี่ ถิ่น กู !! ไอ้ หน้าเหี้ย ! #เดินคารวะส้น https://www. youtube.com/attribution_li nk?a=ey-ZKACIBbE&u=%2Fwatch%3Fv%3DzszAiFg57hY%26feature%3Dshare …,,,#,1086947464928681984,https://twitter.com/kangsi54/status/1086947464928681984
mmind_kk,2019-01-20 18:22,0,0,,ได้เด็กจังไรเด็กเปรต หน้าเหี้ย,,,,1086947022215626753,https://twitter.com/mmind_kk/status/1086947022215626753
ppwk_,2019-01-20 18:12,0,0,,บางคนคือไม่ช่วยไม่พอนะพองานออกมาไม่ดีนี่แซะเก่ง ติเก่ง บอกว่าทำได้ดีกว่านี้อีกอ้าวอีสัดตอนถามใครจะทำส่วนนี้เสือกเงียบ หน้า เหี้ย,,,,1086944446422212608,https://twitter.com/ppwk_/status/1086944446422212608
mmcchhs,2019-01-20 18:09,0,0,,หน้าเหี้ย,,,,1086943813552107520,https://twitter.com/mmcchhs/status/1086943813552107520
SDealx,2019-01-20 18:09,1,0,,หน้าเหี้ย @96ARTHITX pic.twitter.com/F50pJK96Mi,,@96ARTHITX,,1086943686582136832,https://twitter.com/SDealx/status/1086943686582136832
NanaquennOnce,2019-01-20 18:08,0,0,,แน่นอนค่ะ อดีตมือตบโรงเรียน เคยตบอีแอนนามาแล้วด้วยค่ะ จาก หน้าเหี้ย ๆของมันตอนนี้กลายเป็นส้นตีนหมาไปแล้วค่ะ กรั่กๆ,,,,1086943636510494720,https://twitter.com/NanaquennOnce/status/1086943636510494720
mpopnnp,2019-01-20 17:55,0,0,,หน้าเหี้ย !,,,,1086940386541490176,https://twitter.com/mpopnnp/status/1086940386541490176
iamasimpleman_,2019-01-20 17:55,0,0,,ใช่ครับ..มึงนี่มั่ว โง่ ควาย มากๆๆเลยนะไอ้ หน้าเหี้ย มะโนไปโน่นไอ้ควาย มึงจบ ป.ใหนวะ,,,,1086940272208924674,https://twitter.com/iamasimpleman_/status/1086940272208924674
screenvmc,2019-01-20 17:51,0,0,,หน้าเหี้ย,,,,1086939346249277440,https://twitter.com/screenvmc/status/1086939346249277440
August4everKun,2019-01-20 17:29,0,0,,รีล่านี่จริงจ้า ชมกลับคงหาว่าตอแหล ขอบคุณก็ดูแบบแหมมมมมม ปฏิเสธก็ดูถ่อมตัว กูบอกกูไม่น่ารักนะ หน้าเหี้ย มากกว่า คือเงียบเลย ไปต่อไม่ถูกล่ะสี๊๊๊5555555 ด่าเองเจ็บเองดีกว่าชมแบบ,,,,1086933765463527424,https://twitter.com/August4everKun/status/1086933765463527424
twz_buujoo,2019-01-20 17:22,0,0,,เริ่มอยากแต่งงานละ อยากมีลูกด้วย ไม่ใช่เพราะตัวเองอ่ะ พอเห็น หน้าเหี้ย วๆของพ่อแล้วแกน่าจะดีใจแน่ๆเลยอ่ะ แต่พ่อ.. หนูหาผัวไม่ได้555555555,,,,1086932002345910273,https://twitter.com/twz_buujoo/status/1086932002345910273
Alice_pussyface,2019-01-20 17:11,1,1,,อีลิซ่าฟันเหยินหน้าสก็อยไทยแลนด์ หน้าเหี้ย ๆ #antiblackpink #ลลษ #จนค,,,#antiblackpink # #,1086929260642615296,https://twitter.com/Alice_pussyface/status/1086929260642615296
jingjaixj,2019-01-20 17:10,0,0,,ไอ้นิว หน้าเหี้ย,,,,1086928967611760640,https://twitter.com/jingjaixj/status/1086928967611760640
Gip_GG309,2019-01-20 17:03,0,0,,เนี้ยอิพวก หน้าเหี้ย ที่หลงผิด ฆ่าคนตาย ได้เยียวยาคนละล้าน ถุยยยยย นโยบาลส้นตีน หีหมา pic.twitter.com/ie9CHtmD5v,,,,1086927062781161473,https://twitter.com/Gip_GG309/status/1086927062781161473
Jackkrit,2019-01-20 17:01,0,4,,ไอ้ @Fanatic_Pat สมองหมา มันไปเอามาจากไหนวะ ว่า สลิ่มชอบแอ๊บกลาง ? สลิ่มรอบตัวกรูไม่มีแอ๊บกลางสักคน ชัดเจนไม่เอา เหี้ย แม้ว สักคน มีแต่ควายร่าน แดง สมองหมา เนี่ยแหละ ชอบแอ๊บกลาง,,@Fanatic_Pat,,1086926688221462528,https://twitter.com/Jackkrit/status/1086926688221462528
onevisa198,2019-01-20 16:58,0,0,,ไอ้ หน้าเหี้ย,,,,1086926037018165250,https://twitter.com/onevisa198/status/1086926037018165250
Jackkrit,2019-01-20 16:56,0,0,,SCB แย่สุดในเรื่อง security,,,,1086925374661881856,https://twitter.com/Jackkrit/status/1086925374661881856
Jackkrit,2019-01-20 16:54,0,1,,ยุคนึงควายแดงแถวอีสาน บอก ปย. ไม่ ปว.นายก แน่นอน เพราะเขาได้กันแล้ว //,,,,1086924936084480001,https://twitter.com/Jackkrit/status/1086924936084480001
Jackkrit,2019-01-20 16:52,0,3,,โถ อีกระหรี่ สี่ผัว,,,,1086924491614081024,https://twitter.com/Jackkrit/status/1086924491614081024
Jackkrit,2019-01-20 16:49,0,0,,ควายโง่ๆ สมองหมา อย่างมึง วัน เดือน ปี ยังนับไม่ถูก จะเอาข้อมูลเรื่องเงินไปทำไม อีควายอย่างมึงจะรู้เรื่องเหรอ 555555,,,,1086923683191377920,https://twitter.com/Jackkrit/status/1086923683191377920
Jackkrit,2019-01-20 16:48,0,0,,กูด่าไอ้ลายด่าง วะ อ่านไงกล่าวหามูลนิธิ ไอ้ควาย 55555,,,,1086923409949216768,https://twitter.com/Jackkrit/status/1086923409949216768
Jackkrit,2019-01-20 16:47,0,0,,มีให้มึงมึงก็ไม่เชื่ออยุ่ดี อึควาย 5555+,,,,1086923263211491328,https://twitter.com/Jackkrit/status/1086923263211491328
SrpJane,2019-01-20 16:47,1,1,,ถ้าจะคบกู คบแต่รูปก็พอ ตัวจริงคบไม่ได้ หน้าเหี้ย นิสัยก็เหี้ย บายย 55555 #แคปชั่น #แคปชั่นกวนตีน #แคปชั่น2019 #แคปชั่นจังไร,,,# # # #,1086923193162522624,https://twitter.com/SrpJane/status/1086923193162522624
mynatasha007,2019-01-20 16:47,0,0,,ผู้ชายต้องแคร์กรุ ไม่ใช่กุแคร์ผู้ชาย เดี๋ยวมรึงรู้จัก ไอ้ตัวหนัง หน้าเหี้ย ทำแต่กรุเสื่อมเสีย,,,,1086923115844771840,https://twitter.com/mynatasha007/status/1086923115844771840
Jackkrit,2019-01-20 16:45,0,0,,ควายแดงสไตล์,,,,1086922760406749184,https://twitter.com/Jackkrit/status/1086922760406749184
Jackkrit,2019-01-20 16:44,0,1,4,หน้าเหี้ย เหมือนเดิม แต่ สมองหมา มากขึ้น 5555+,,,,1086922498455724032,https://twitter.com/Jackkrit/status/1086922498455724032
Jackkrit,2019-01-20 16:44,0,0,,หน้าเหี้ย เหมือนเดิม 5555+,,,,1086922381434642434,https://twitter.com/Jackkrit/status/1086922381434642434
Jackkrit,2019-01-20 16:41,0,2,,ที่เห็นว่าว่าออกตัวเป็นกลาง มีแต่ควายแดงสมองหมา ปัญญาควาย อย่างมึง นะ 5555 สลิ่มไม่เคยออกตัวว่าเป็นกลาง วะ ด่า เหี้ย แม้ว ทุกวัน ไอ้ควาย,,,,1086921762783150080,https://twitter.com/Jackkrit/status/1086921762783150080
ValentainTY,2019-01-20 16:40,0,0,,รีล่า ถ้าเรา หน้าเหี้ย ซะให้จบๆ ก็จะไม่มีใครมาชมให้อึดอัด,,,,1086921515730317312,https://twitter.com/ValentainTY/status/1086921515730317312
Jackkrit,2019-01-20 16:39,0,0,,เดี๋ยวนี้อีวนเปลี่ยนมุข ครับ.สมัยก่อนใช้มุขแกล้งตาย,,,,1086921113672675330,https://twitter.com/Jackkrit/status/1086921113672675330
Jackkrit,2019-01-20 16:37,0,0,,เมียลายจุด ชิ่อ เกศสุดา ชาตยานนท์ บุญงามอนงค์ ลองไปหาข้อมูลเองนะอีควาย 55555,,,,1086920548943200256,https://twitter.com/Jackkrit/status/1086920548943200256
PIMARK1A_,2019-01-20 16:24,0,0,,แหม ไอ หน้าเหี้ย มีแต่คนเก่งๆทั้งนั้นเลยนะ,,,,1086917339268800512,https://twitter.com/PIMARK1A_/status/1086917339268800512
Asiriruethai_,2019-01-20 16:12,0,0,,เฉยๆกับการทำศัลกรรมมาก ถ้า หน้า เหี้ย ก็ทำเถอะ แบบเวลาใครว่าชอบนบน. เพราะ หน้า พลาสติกงี้ ก็อยากบอกนะคะ ถ้า หน้า ธรรมชาติแบบมึงก็ไม่เอาค่ะ 555555,,,,1086914299296067585,https://twitter.com/Asiriruethai_/status/1086914299296067585
popphcdhn,2019-01-20 16:04,0,0,,พี่อัดลูกตาเล็กใสอว่นละ หน้าเหี้ย มาก,,,,1086912241092288512,https://twitter.com/popphcdhn/status/1086912241092288512
3_byun02,2019-01-20 15:53,0,0,"2,4",มึงต่อยกันที่ทำงานเองปะ ควายเผือก เหี้ย ๆ หน้า เหี้ย สัสหมา ขอให้ตายไม่ดี,,,,1086909458465271808,https://twitter.com/3_byun02/status/1086909458465271808
fawkessme,2019-01-20 15:51,0,0,,กรีดดดอีควาย หน้าเหี้ย ไปป่ะ ขาดอีกเควสเดียว แง ต้องรอพรุ่งนี้เรยอีเหี้ยน pic.twitter.com/Mnf1ItoY2j,,,,1086909124204322818,https://twitter.com/fawkessme/status/1086909124204322818
mynatasha007,2019-01-20 15:45,0,0,,ชีวิตมรึงมีอะไรมากกว่าการใส่ร้ายพวกผู้หญิงอย่างกรุมั่งป่ะ ถามไอ้ หน้าเหี้ย หน้าตะกวดด อย่าโกรธนะถ้ากรุถามตรงๆ,,,,1086907456737796096,https://twitter.com/mynatasha007/status/1086907456737796096
monomiten,2019-01-20 15:44,0,0,,แท๊กซี่ บขส หมอชิต หน้าเหี้ย จังครับ รถมีมิเตอร์ไม่เข้า พวกรับเหมาจอดรอ พ่อมึงตาย !!!! #taxithai ทุจริตหน้าด้านๆ,,,#taxithai,1086907354312916993,https://twitter.com/monomiten/status/1086907354312916993
aligato89321002,2019-01-20 15:44,0,0,,รุ้ว่าผิดรีบดึงกุออกเรยน้า อี หน้าเหี้ย,,,,1086907215921868800,https://twitter.com/aligato89321002/status/1086907215921868800
inin_mini,2019-01-20 15:42,0,0,,อิจีจี้ หน้าเหี้ย โกหกทำไมอะ แกทำให้แฮชานดูแย่อิควาย อิเหี้ย,,,,1086906859208925185,https://twitter.com/inin_mini/status/1086906859208925185
