username,date,retweets,favorites,label,text,geo,mentions,hashtags,id,permalink
nawaideal,2019-01-21 00:58,0,0,,อ้าวดีใจจังนางมีแทคส่วนตัวแล้ว555555 #จรพ,,,#,1087046619206307840,https://twitter.com/nawaideal/status/1087046619206307840
talubtubtub,2019-01-21 00:56,2,1,,ที่พูดมาไม่ได้ทำให้ตัวเองดูดีขึ้นเลยอห #จรพ,,,#,1087046215932375040,https://twitter.com/talubtubtub/status/1087046215932375040
ployleila,2019-01-21 00:55,1,1,,คือแบบ คือแบบ คือแบบ คือแบบ #จรพ,,,#,1087045911925075968,https://twitter.com/ployleila/status/1087045911925075968
tintinsjn,2019-01-21 00:53,0,0,,ล่าสุดมี #จรพ แล้วนะจ๊,,,#,1087045487201443840,https://twitter.com/tintinsjn/status/1087045487201443840
ployleila,2019-01-21 00:52,1,1,,ทำเล็บเท้าถูกกว่าเงินเดือนแก? 100? 200? 300? #จรพ,,,#,1087045332532260864,https://twitter.com/ployleila/status/1087045332532260864
anitatina_,2019-01-21 00:52,1,0,,ดัดจริตจนน่าดัดสันดานมากลูกขา #จรพ,,,#,1087045261732368384,https://twitter.com/anitatina_/status/1087045261732368384
supyohaha,2019-01-21 00:52,7,0,,เด็กรร.นี้บางคนชีวิตดีกว่าเธออีกนะ อุ๊บบ #จรพ,,,#,1087045103628111872,https://twitter.com/supyohaha/status/1087045103628111872
talubtubtub,2019-01-21 00:51,0,0,,อะใส่ให้ #จรพ,,,#,1087045043498606592,https://twitter.com/talubtubtub/status/1087045043498606592
pha1sra,2019-01-21 00:51,3,0,,อยู่ปารีสนานไป เมาน้ำหอม #จรพ,,,#,1087044939106594819,https://twitter.com/pha1sra/status/1087044939106594819
jspg_kn,2019-01-21 00:48,23,1,,เปรี้ยวจ้าดดดด เดี๋ยวบอกเหยียดเดี๋ยวบอกไม่เหยียด เดี๋ยวด่ารร.เดี๋ยวบอกไม่ด่า โงงงงงงง และนี่คือคำแสลงที่วัยรุ่นใช้ค่ะเดะมาอ่าจะหาว่าโง่ไทยไปอีก #จรพ,,,#,1087044200120500224,https://twitter.com/jspg_kn/status/1087044200120500224
ployleila,2019-01-21 00:47,4,1,,#จรพ คิดว่าตัวเองเก่งกว่าคนอื่น บอกว่าตัวเองสวย เหยียดภาษาอังกฤษคนอื่น ไม่มีใครเทียบได้,,,#,1087044007484567552,https://twitter.com/ployleila/status/1087044007484567552
mmeeneem,2019-01-21 00:46,0,0,,ให้ #จรพ,,,#,1087043694505517056,https://twitter.com/mmeeneem/status/1087043694505517056
realmay956,2019-01-21 00:45,1,0,,ทำไมย้อนแย้งเก่งจัง ไหนบอกไม่พูดดูถูกแต่บอกว่าพูดดูถูก #จรพ,,,#,1087043399499145216,https://twitter.com/realmay956/status/1087043399499145216
ployleila,2019-01-21 00:45,8,0,2.0,#จรพ ทำไมชอบเหยียดภาษาอังกฤษคนอื่น พูดไม่ได้ดีเหอะ,,,#,1087043357593849856,https://twitter.com/ployleila/status/1087043357593849856
ployleila,2019-01-21 00:41,0,1,,ต้องติด trend แล้ว #จรพ,,,#,1087042440463245312,https://twitter.com/ployleila/status/1087042440463245312
ployleila,2019-01-21 00:40,2,0,,ไม่เคยตลกใครเท่านี้มาก่อน #จรพ,,,#,1087042107720650752,https://twitter.com/ployleila/status/1087042107720650752
ployleila,2019-01-21 00:39,0,0,,ใครอยากตบ บอกให้ไปตบถึงปารีส #จรพ,,,#,1087042026036555776,https://twitter.com/ployleila/status/1087042026036555776
ployleila,2019-01-21 00:37,0,0,,มาอีกแล้ว #จรพ,,,#,1087041532706713600,https://twitter.com/ployleila/status/1087041532706713600
ichbinname,2019-01-21 00:33,0,0,,พี่แพทกลับมาอีกแล้วอ่อ555555555 โว้ยยยยยยย ไม่ได้นอนแน่ๆ #จรพ,,,#,1087040549096349696,https://twitter.com/ichbinname/status/1087040549096349696
anitatina_,2019-01-21 00:32,2,1,,เดี๋ยวนะ​ แฟนบอกว่านางบอกพ่อนางเป็นซีอีโอซีพี​ งั้นลูกขาาา​ พี่ขอเป็ดพะโล้ไหว้เจ้าฟรีตัวนึงน้องจะว่าอะไรพี่มั้ย #จรพ,,,#,1087040170874945536,https://twitter.com/anitatina_/status/1087040170874945536
anitatina_,2019-01-21 00:30,1,0,2.0,แฟนเล่ามาว่าสมัยนางเรียนนางไม่ชอบอาบน้ำสระผมแล้วก็เป็นเหามาเรียนด้วย​ อันนี้จริงรึเปล่า? #จรพ,,,#,1087039720939413504,https://twitter.com/anitatina_/status/1087039720939413504
ManlyKittyLuLu,2019-01-21 00:30,2,0,,#จรพ คือใคร ใบ้หน่อย,,,#,1087039634087931909,https://twitter.com/ManlyKittyLuLu/status/1087039634087931909
pha1sra,2019-01-21 00:25,0,0,,แบบแงพี่มีแท้กแล้วนะคะ #จรพ,,,#,1087038428414279681,https://twitter.com/pha1sra/status/1087038428414279681
anitatina_,2019-01-21 00:21,2,1,,แฟนฉันที่อยู่รุ่นเดียวกับนางบอกว่านางขโมยของด้วย​ จริงรึเปล่า​ คือน้องๆคะ​พี่ตาอยากใส่ใจมาก​ #จรพ,,,#,1087037513317810178,https://twitter.com/anitatina_/status/1087037513317810178
prawvpv,2019-01-21 00:21,5,0,,เอาให้มันขึ้นศาลไปเลยเว้ย แม่ท้าล้าว #จรพ,,,#,1087037469076279296,https://twitter.com/prawvpv/status/1087037469076279296
ployleila,2019-01-21 00:20,1,0,2.0,#จรพ ล้วงคอ กินยาลดความอ้วน,,,#,1087037166272663554,https://twitter.com/ployleila/status/1087037166272663554
ployleila,2019-01-21 00:19,3,0,2.0,#จรพ มีคนเอารูปไปใช้ ด่าเขาเสียหาย ไม่มีสมอง หลายอย่างเหอะ พอคนอื่นเข้าไปด่าบ้างกลายเป็นจะร้องไห้ ทำตัวเข้มแข็ง อารมณ์โมโหเหวี่ยงแต่ตาจะร้องไห้อยู่,,,#,1087036932515745792,https://twitter.com/ployleila/status/1087036932515745792
prawvpv,2019-01-21 00:19,4,0,,อยากทำจมูกที่เดียวกับแม่จัง #จรพ,,,#,1087036851821539328,https://twitter.com/prawvpv/status/1087036851821539328
ployleila,2019-01-21 00:18,13,1,2.0,#จรพ เหยียดคนจนไม่รู้ว่าตัวเองเหยียด สาว parisian ถือของ brandname ด่าคนถือของปลอม (เมื่อก่อนก็ใช้ของปลอม) ด่าคนจนตัวเองดูถูก ถ่ายรูปสวย เก็บอารมณ์บ้างนะ ในไลฟ์เหมือนจะร้องไห้อยู่,,,#,1087036699484405760,https://twitter.com/ployleila/status/1087036699484405760
anitatina_,2019-01-21 00:18,1,1,2.0,#จรพ ​ หนูเบลมทุกอย่างเว้นตัวเองไม่ได้ลูก​ กลิ่นปากหนูก็เช่นกัน​ได้ข่าวว่าผู้เลิกเพราะจูบแล้วปากหนูเหม็นนะลูก,,,#,1087036644878741504,https://twitter.com/anitatina_/status/1087036644878741504
mminenwr,2019-01-21 00:17,0,1,,ตกลงจมูกหมอไหน จะไปเปลี่ยนบ้างว่อย #จรพ,,,#,1087036285535961088,https://twitter.com/mminenwr/status/1087036285535961088
mmiinnk,2019-01-21 00:13,0,0,,สำหรับแท็กนี้คือพี่มึนหรือหนูงง5555555555555556 #จรพ,,,#,1087035346980753409,https://twitter.com/mmiinnk/status/1087035346980753409
newjrtt,2019-01-21 00:13,11,0,,บอกให้จัดแฟนมีตไง #จรพ 5555555รวมตัวเขมะเว่อ,,,#,1087035297458675713,https://twitter.com/newjrtt/status/1087035297458675713
piyaratt4,2019-01-21 00:10,1,1,,คือดูรุ่นพี่จรพเเล้วรุ่นพี่จรพบอกว่ารุ่นพี่ออกจากโลกของเฟสบุ๊คไปเเล้วเเต่รุ่นพี่เห็นเเละรับรู้ในสิ่งที่เกิดขึ้นแล้วยังรู้อีกด้วยว่าคนติดตามในเฟสบุ๊คมากขึ้นเเต่รุ่นพี่บอกว่ารุ่นพี่ออกจากโลกของเฟสบุ๊คบางทีรุ่นพี่ต้องจำคำโกหกด้วยนะค้าบางทีมันสะท้อนหลายอย่างเเงงงงงงน้องเป็นห่วง #จรพ,,,#,1087034618933522432,https://twitter.com/piyaratt4/status/1087034618933522432
gamchuda,2019-01-20 23:56,32,1,,เหนือสิ่งอื่นใด ทำไมไม่เซฟไลฟ์ ...... #จรพ #ตบโต๊ะในตำนาน,,,# #,1087031086859710469,https://twitter.com/gamchuda/status/1087031086859710469
nnasnnup,2019-01-20 23:55,0,1,,ทั้งเม้นคนให้กำลังใจ ทั้งคนไลฟ์ ต้องวางถุงกาวนะจริงๆ #จรพ,,,#,1087030759045525504,https://twitter.com/nnasnnup/status/1087030759045525504
mminenwr,2019-01-20 23:54,0,0,,ตกลง #จรพ ขโมยของจริงไหมคะ 5555555555555,,,#,1087030572893888512,https://twitter.com/mminenwr/status/1087030572893888512
jkoekee,2019-01-20 23:53,0,0,,เค้าทำอะไรอะ คือก่อนหน้านี้ตามไอจีเค้าแล้วเห็นว่าเค้าน่ารักดี แต่เพื่อนบอกมีดราม่า มีแต่คนด่าเค้า ใครมีสรุปบ้าง #จรพ,,,#,1087030401284005891,https://twitter.com/jkoekee/status/1087030401284005891
Ncpnn1,2019-01-20 23:50,8,2,,กูสงสารคนที่ถามเรื่องทำจมูก55555555 #จรพ,,,#,1087029688529108992,https://twitter.com/Ncpnn1/status/1087029688529108992
mdmudmee,2019-01-20 23:49,21,0,,โรงเรียนไม่ได้จิตแต่นางอะจิตอีสัส #จรพ,,,#,1087029430399033345,https://twitter.com/mdmudmee/status/1087029430399033345
tonhom_shallot,2019-01-20 23:40,0,0,,ล่าสุดคือลบละจ่ะแม่ #จรพ,,,#,1087027171665707009,https://twitter.com/tonhom_shallot/status/1087027171665707009
olosuspoo,2019-01-20 23:40,137,3,,ขนาดไม่ได้เรียนเขมะ บังเอิญเข้าไปดูไลฟ์ คำพูดนางไม่ได้เรื่องจริงๆอะ ทั้งเหยียด ทั้งแซะ จิกกัด ประชด เหมือนจับใจความไม่ได้ว่าคนเขาว่าเรื่องอะไร ละก็บอกว่ารร.ดีมากจ้าาา ประเสริฐ​เหมือนสวรรค์ ใครแตะไม่ได้ ก็ถ้าไม่ได้ว่ารร.จะเอารร.ไปประชดอีกทำไมงง ไม่ว่าโง่นะ แต่ไม่ฉลาดตอบ #จรพ,,,#,1087027077860057088,https://twitter.com/olosuspoo/status/1087027077860057088
dnyopr,2019-01-20 23:01,0,0,,เม้นยาวมากอ่ะ อ่านหน่อย พิมตั้งนาน มือสั่น แงงงง #จรพ,,,#,1087017199737307136,https://twitter.com/dnyopr/status/1087017199737307136
dnyopr,2019-01-20 21:57,0,0,,#จรพ 55555555555,,,#,1087001057123684352,https://twitter.com/dnyopr/status/1087001057123684352
luckymolee,2019-01-20 17:14,116,0,,ก่อนจะว่าสังคมโรงเรียนอะต้องพิจารนาตัวเองก่อนว่าทำไมถึงโดนแบบนั้น ทำไมคนถึงไม่ชอบเยอะ #จรพ,,,#,1086929935623544835,https://twitter.com/luckymolee/status/1086929935623544835
Taloktoktak_,2017-12-13 20:32,0,0,,กูว่ากูก็ถามดีๆ คำตอบแม่งส้นตีน ฟวย #จรพ,,,#,940937431129272320,https://twitter.com/Taloktoktak_/status/940937431129272320
pam3443,2016-06-16 14:46,0,0,,ถ้าจะสั่งขนาดนี้ เลิกเป็นครูสอนนักเรียน ไปสอนทหารเถอะคะ #ภาษาไทย #จรพ .,,,# #,743348973407088644,https://twitter.com/pam3443/status/743348973407088644
suwavez,2015-10-10 07:46,0,2,,การตามหาใครสักคนทำไมมันช่างยากเย็นเหลือเกิน.. #เจ้าของรอยยิ้ม #จรพ,,,# #,652646322088972288,https://twitter.com/suwavez/status/652646322088972288
NNONGZTH,2015-07-07 20:59,0,0,,บางทีกูก็เกลียดนะ ที่ถามอะเพื่ออยากให้ชัวร์ๆ เเต่ตอบมาเเบบนี้นี่คือ.. #จรพ,,,#,618419122108403712,https://twitter.com/NNONGZTH/status/618419122108403712
Nueng16,2013-07-04 11:48,1,0,,อย่ามากมาย ! #จรพ,,,#,352650198608117762,https://twitter.com/Nueng16/status/352650198608117762
98thwanna,2013-03-17 01:58,0,0,,ชั้นรู้แล้ว 555555555 #คนนี้นี่เอง #จรพ,,,# #,313001347047886848,https://twitter.com/98thwanna/status/313001347047886848
KidTomu,2013-01-27 22:22,0,0,,ถ้าคืนนี้ยังจะฝันถึงเธออีก จะทำไงดี #จรพ,,,#,295552351761203200,https://twitter.com/KidTomu/status/295552351761203200
icetemmmm,2012-10-23 10:30,0,0,,จจจจจจจจจจจจจรรรรรรรรรรรรรพพพพพพพพพพพพ :D #จรพ,,,#,260584000551256064,https://twitter.com/icetemmmm/status/260584000551256064
SLRFRV_1D,2012-07-02 19:56,0,0,,อีเหี้ยยย พรุ่งนี้สอบวิทย์นี่หว่า กูลืมอ่านเลย TT #จรพ .เล่นกูแล้วววว,,,#,219776443801018369,https://twitter.com/SLRFRV_1D/status/219776443801018369
kitaroBuA,2011-11-19 20:03,0,0,,หวัดทำพิษ #จรพ .ไม่มีเสียงเลย T^T,,,#,137878607879081987,https://twitter.com/kitaroBuA/status/137878607879081987
