username,date,retweets,favorites,label,text,geo,mentions,hashtags,id,permalink
Winnieboom,2019-02-25 19:11,0,0,,คือตอนนี้นุ โง่ มาก อย่าเพิ่งถามอะไรนุ กำลังอ๊องได้ที่เลยเนี่ย,,,,1100005420670668800,https://twitter.com/Winnieboom/status/1100005420670668800
PAMETAMA,2019-02-25 19:11,0,0,4,อ่านหนังสือเยอะๆนะ จะได้ไม่ โง่,,,,1100005415566200832,https://twitter.com/PAMETAMA/status/1100005415566200832
KYUNGxxxxx,2019-02-25 19:10,0,0,,เหมาะมากพี่เปิดแชแนลเถอะ (ชั้น โง่ อังกิดอย่าว่าจัลล้อง) #SUHO #EXO @weareoneEXO pic.twitter.com/c24ct94RkM,,@weareoneEXO,#SUHO #EXO,1100005148582043649,https://twitter.com/KYUNGxxxxx/status/1100005148582043649
wingwingwoo99,2019-02-25 19:10,0,0,4,ทำไหมไอพวกสวะทั้งหลายแหล่ไม่หมดไปสักทีวะ ดูแล้วก็โมโหเดี๋ยวก็ผมอารมณ์ชั่ววูบค้าบบ อี โง่ ไปตายซะ!,,,,1100005112561319936,https://twitter.com/wingwingwoo99/status/1100005112561319936
jan_krislu2p,2019-02-25 19:10,0,0,,อยานั่งดูnetflix โง่ ๆ น้องอยากพักแล้ว,,,,1100005107817574400,https://twitter.com/jan_krislu2p/status/1100005107817574400
mommie505,2019-02-25 19:10,0,0,,เวลาด่าหยางกับเรียกร้องความเท่าเทียมให้น้องกูน่ะ​ ต้นเหตุมันไม่เคยมีแค่เรื่องเดียว​​ อี โง่ !!!!!,,,,1100005107293249536,https://twitter.com/mommie505/status/1100005107293249536
LMUMDLNR,2019-02-25 19:10,0,0,,เรื่องป๊อบปองกูลนี่สงสัยอยู่อย่างเดียวว่า คิดยังไงถึงจัดงานแต่งวะ? พอมีข่าวเรื่องมันต้องแดงแน่ๆอยู่แล้วร้อยเปอร์เซนต์อะ ไม่เห็นประโยชน์อะไรจากสิ่งนี้ พี่ โง่ หรือพี่ โง่,,,,1100005101345812488,https://twitter.com/LMUMDLNR/status/1100005101345812488
salmontomorrow,2019-02-25 19:10,0,0,,ดิสทวิตดู โง่ ชิบหายเลยอะ,,,,1100005098929836033,https://twitter.com/salmontomorrow/status/1100005098929836033
MIND_MSC,2019-02-25 19:10,0,0,,โง่ เคมีที่แท้ทรูอ่ะกู เซกู๊ดบายเลยจ้าาา,,,,1100005018072113156,https://twitter.com/MIND_MSC/status/1100005018072113156
TonyVeerin,2019-02-25 19:09,0,0,,ตอนที่ม็อบคน โง่ กปปส.ออกมาอาละวาด ปิดถนน ยึดทำเนียบ ทำร้ายคน ขัดขวางการบริหารราชการแผ่นดิน ฯลฯ พวกทหารที่กินเงินเดือนของประชาชน หายหัวไปไหน !!? ตอนที่ทหารยึดพื้นที่ราชประสงค์&CTW ได้อย่างเบ็ดเสร็จตั้งแต่ช่วงเย็น แล้วช่วงค่ำ ปล่อยให้สางเขียวเผาตึกทำไม? มีอีกหลายข้อที่ไม่ควรมีทหาร pic.twitter.com/6k5XJjzTXt,,,,1100004969195814914,https://twitter.com/TonyVeerin/status/1100004969195814914
choimilky,2019-02-25 19:09,0,0,,เป็นขโมยที่แบบจะว่ามึง โง่ ดีป้ะ สายชาจไอโฟนมันชาจกับออพโป้ไม่ได้โว้ย ไอ้สัด,,,,1100004908336435200,https://twitter.com/choimilky/status/1100004908336435200
Pheerawat14,2019-02-25 19:09,0,0,4,ประเทศนี้จะมีใคร โง่ กว่า กปปส.ที่เป็นชาวสวนยางไม่มีอีกแล้ว !! https:// twitter.com/pran2844/statu s/1099816894251511809 …,,,,1100004902888136704,https://twitter.com/Pheerawat14/status/1100004902888136704
IamMimmmmm,2019-02-25 19:09,0,0,,อีเเม่หน้า โง่ #วัดสิงค์,,,#,1100004886421241856,https://twitter.com/IamMimmmmm/status/1100004886421241856
ambiguous015,2019-02-25 19:09,0,0,,เนี่ย แล้วพออากาเส้ปสด.ไปเถียง โง่ ๆ ก็โดนบลัฟกลับเรื่องดิจิไง แล้วกุก็ต้องเจ้บปวดทุกครั้งที่เห้น เพราะกุมีโลกสองใบเป้นทาไว้กับก้อดเจ้ดไง,,,,1100004823531905027,https://twitter.com/ambiguous015/status/1100004823531905027
chalisa_purpink,2019-02-25 19:09,0,0,,นี่ตัวอย่างของคน โง่ ไม่มีทั้ง IQ เเละ EQ เเละที่สำคัญคือป้าไม่ควรเกิดมาเเละมีชีวิตอยู่จนถึงตอนนี้ได้,,,,1100004775817404421,https://twitter.com/chalisa_purpink/status/1100004775817404421
XDJ96,2019-02-25 19:09,0,0,,ไม่โชว์ โง่ ได้มั้ย ในฐานะที่เข้าข้างพี่แอคก็ได้ ก็เพราะมีแอคเค่อที่แฝงมาเป็นยืมเมจแบบคุณไง แล้วมาด่าเขาอ่ะดูตัวเองหรือยัง ที่เขาห้ามเพราะไม่อยากให้แท็กอื่นมาปนมั้ย ถ้าเล่นทวิตไม่เป็นก็พอเถอะ ถ้าคิดจะแค่หาเรียลหญิงที่ลั่นนมอ่ะ น่ารังเกียจจริงๆเลย ขยะแขยงความคิดและตรรกะคุณมาก pic.twitter.com/JdKrpl7PNs,,,,1100004753394659329,https://twitter.com/XDJ96/status/1100004753394659329
Quattxx_,2019-02-25 19:09,0,0,,พวกมึงก็ โง่ จัง ประเทศที่เจริญแล้วเค้าให้ความสำคัญกับการสอบมากนะ,,,,1100004735539499008,https://twitter.com/Quattxx_/status/1100004735539499008
whaiwaiii,2019-02-25 19:08,0,0,,โง่ ไม่ไหวอ่ะ,,,,1100004692078223360,https://twitter.com/whaiwaiii/status/1100004692078223360
jaehyunchickx,2019-02-25 19:08,0,0,,ถาม โง่ ๆอะ เนี่ยฟุ้ดโซน ถามไปได้ยังไงวะ,,,,1100004647341707264,https://twitter.com/jaehyunchickx/status/1100004647341707264
chicYoon89,2019-02-25 19:08,0,0,,ตามหาไอ่ตุ่ยน่า โง่ ที่มินิโซอ่ะ เเต่ไม่เจอเจอเจ้านี่เเทน pic.twitter.com/2yGLhBOHW8,,,,1100004580299964417,https://twitter.com/chicYoon89/status/1100004580299964417
WC_3498,2019-02-25 19:08,0,0,,ก็ โง่ อยู่จนจบอ่ะนะ มันปัดขวาความคิดเห็นก็หายไปแล้ว นี่ก็ทนดูแบบความคิเห็นปังหน้าน้องไปดิ ฟายยยยย5555555,,,,1100004547685052416,https://twitter.com/WC_3498/status/1100004547685052416
1stapril_,2019-02-25 19:07,0,0,,น้องดรีมคือมีสปอยอะไรแน่ๆๆๆรอคนวิเคราะห์นั่ง โง่ ๆรอ,,,,1100004385008934914,https://twitter.com/1stapril_/status/1100004385008934914
faiifoguss,2019-02-25 19:07,0,0,,ก็เพราะมีคน โง่ ๆแบบนี้ไงวะ,,,,1100004366814130177,https://twitter.com/faiifoguss/status/1100004366814130177
V_Mybaby,2019-02-25 19:07,0,0,,อาทิเช่น บอกแล้วว่าเปลี่ยนได้ แต่มีค่าเปลี่ยน แม่งก็ตุกติก บอกว่าร้านเป็นคนแนะนำนี่คะ ต้องมีค่าเปลี่ยนด้วยหรอ เอ้าาาา แล้วถ้ามึงถาม กูไม่แนะนำได้หรอ แล้วคำแนะนำมันก็ส่วนหนึ่งไหม การตัดสินใจซื้อมึงก็ต้องคิดเองมั่งป่าว หรือยังไง เชื่อคนง่าย โง่ ?,,,,1100004353627217922,https://twitter.com/V_Mybaby/status/1100004353627217922
NPG_9,2019-02-25 19:07,1,0,,อย่าด่าว่า โง่ ได้มั้ย เถียงไม่ออก,,,,1100004303677210625,https://twitter.com/NPG_9/status/1100004303677210625
helloblossum,2019-02-25 19:07,0,0,,โตเป็นควายยังบอกว่ารู้เท่าไม่ถึงการณ์ ไปตายไปอิเหี้ยถ้าพูดได้แค่นี้ รายชื่อพวกมึงเกินครึ่ง 20 ขึ้นทั้งนั้น โง่ ใน โง่ โง่ ไม่พอยังเสือกขี้ขลาดตอนเป็นฝูงมึงกร่างมาก ตอนนี้ละ เหอะ จะด่าหมายังสงสารหมามันยังไม่จนตรอกเหมือนมึง คำว่าเหี้ยก็ไม่เหมาะกับพวกมึง ไอสันดานสัตว์นรก,,,,1100004289903177729,https://twitter.com/helloblossum/status/1100004289903177729
BoyPhuwish,2019-02-25 19:07,0,0,,"ผมไม่ได้สนใจข่าวโลกสองใบ เพราะผมมีโลกส่วนตัวของผม ในนั้นมีแต่ขนมหวาน..ใครสนใจก็เข้ามานั่งกินขนมคุยกันได้ แต่!ผมสนใจข่าวงานบวช..ด้วยความที่ผม โง่ เขลาในเรื่องพิธีกรรม..แค่สงสัยว่าหากเราจะมีจิตที่คิดเป็นผู้อยู่ในศีลแล้ว งานแห่และเต้นเพื่อความสนุกสนานนั้น..จำเป็นต้องมีด้วยหรือ??""",,,,1100004259104342017,https://twitter.com/BoyPhuwish/status/1100004259104342017
Ploychi12,2019-02-25 19:06,1,1,,งานบวชนี้คงไม่ได้บุญแล้วจ้าาา คนแช่งทั้งประเท #วัดสิงห์,,,#,1100004205635559424,https://twitter.com/Ploychi12/status/1100004205635559424
thisismuthita,2019-02-25 19:06,0,0,,พี่อย่าลบนะคะ ดู โง่ ดีหนูชอบ,,,,1100004160823484416,https://twitter.com/thisismuthita/status/1100004160823484416
neighborh2od,2019-02-25 19:06,0,0,,ไม่ได้เกลียดประเทศอะ แต่เกลียดคน โง่ ในประเทศที่มองไม่ออก ex.ทำตัวนักเลงแต่พอเอาผิดอ้างรู้เท่าไม่ถึงการณ์ ธนาธรหลอกลวงแต่อีตู่ไม่โกง วัยรุ่นอยากเลือกธนธเพราะหล่อ ห่าเหวไรก็ไม่รู้,,,,1100004151520505856,https://twitter.com/neighborh2od/status/1100004151520505856
melomydyyyyy,2019-02-25 19:06,0,0,,หวายยยย รู้ไม่จริง แถวบ้านเรียกโชว์ โง่,,,,1100004150257938432,https://twitter.com/melomydyyyyy/status/1100004150257938432
saowanit11,2019-02-25 19:06,0,0,,อยากไปนั่ง โง่ ๆ ในทะเล https://www. facebook.com/story.php?stor y_fbid=2124482464303988&id=100002267654974 …,,,,1100004133493456896,https://twitter.com/saowanit11/status/1100004133493456896
Arisgar1,2019-02-25 19:06,0,0,,คนเราจะสามารถ โง่ เรื่องเดิมซ้ำๆได้จริงหรอวะ กุว่าได้ เพื่อนมันบอกจะตัดแฟนเก่าออกจากชีวิตหลาบรอบล่ะ บล้อคทุกช่องทาง สรุปเอาไอจีนี่ไปส่องไอจีแฟนเก่า เห็นเค้าลงรูป ไปปลดบล้อคทุกอย่าง แล้วโทหาเค้า แล้วบอกให้เค้ากลับมา ทั้งที่เค้าไม่ง้อเลยตอนที่มันหายไป สรุปคื้อออ กุเป็นหมา5555,,,,1100004119878619136,https://twitter.com/Arisgar1/status/1100004119878619136
mow60,2019-02-25 19:06,0,0,,ต้องแกล้ง โง่ ไปถึงเมื่อไหร่,,,,1100004113058648064,https://twitter.com/mow60/status/1100004113058648064
sicklazyboy,2019-02-25 19:06,1,0,,ด่าว่าหน้า โง่ ยังไม่เจ็บเท่านี้เลยว่ะ พูดตรงๆนะแบบพูดตรงๆเลย pic.twitter.com/D0HANxV1ii,,,,1100004032569995264,https://twitter.com/sicklazyboy/status/1100004032569995264
JinKwl,2019-02-25 19:05,0,0,,อยากไปนั่งร้านเหล้าชิวๆ ไม่กินเหล้านะ แต่อยากไปนั่ง โง่ ๆที่นั้นอ่ะ แบบไปกลางคืนได้ ไปไหนก็ได้ ทำไงดี ฝันไปเถอะมึงงงงงง ตื่นนนนน,,,,1100003976194322433,https://twitter.com/JinKwl/status/1100003976194322433
chalisa_purpink,2019-02-25 19:05,0,0,,ควายเป็นสัตว์ที่ทำนาทำข้าวให้กินถือเป็ยสัตว์ชั้นสูง ไม่ควรเอาควายมาด่ากับคนที่ โง่ อย่างไร้ที่ติเเบบนี้ค่ะ,,,,1100003952999845888,https://twitter.com/chalisa_purpink/status/1100003952999845888
sobbingmachine,2019-02-25 19:05,0,0,,พพได้ภาษาอะไรบ้างคะเก่งมากเลยน้งอย่างเก่งมั่งแงงง — นอกจากไทยอิ้งก้เกาหลีเพราะเรียนเป็นวิชาโท แล้วก็ญปที่เคยเรียนค่ะะ แต่ทั้งสองภาษาแบบไม่เก่งเรยค้าบ โง่ มาก5555 https:// lap78.ask.fm/igoto/45DKECPW 7B667HQMHN2IG6NM6WIDHIQVRTZ2XCN6BX62BYFIRBZZOZCMFBF42QRQK267KGKEA4YFKEQPY43OA7PQPXYJZAR4WADRBPSSCVWASJ7CJSHDELHQSSC6JBT4RCTIGHAY3CPWPAEIOKKAUQLT6HCH776A2TIWL6JXWHX6AUXIDJXGDZXP5VB2JYXAWJQOC=== …,,,,1100003917268766720,https://twitter.com/sobbingmachine/status/1100003917268766720
Mind_mist28,2019-02-25 19:05,0,0,,เคยเห็นเมะ โง่ เมะตามเคะไม่ทันป่ะ กู!!! กูเลยยยย กูเองงงงงงงงงงงงงงงงงงงง,,,,1100003874713161733,https://twitter.com/Mind_mist28/status/1100003874713161733
kudsuma7,2019-02-25 19:05,0,0,,นี่ก็เป็นคนที่เล่นดนตรีตามงานบวช งานต่าง ถ้าเป็นแห่ส่วนมากจะไม่เกิน8000 บาท เต็มที่ก็10000 บาท ส่วนอีนี่หามา20000 มึง โง่ ละ มึงแห่จากปทุมมาหรอ??,,,,1100003775169716230,https://twitter.com/kudsuma7/status/1100003775169716230
kewwalin_twt,2019-02-25 19:04,0,0,,หนีไปนอนรีสอร์ท โง่ ๆสักสองคืนดีม่ะ,,,,1100003658320637952,https://twitter.com/kewwalin_twt/status/1100003658320637952
yournbx,2019-02-25 19:04,0,0,,โอกาสได้แพทเกา 250+ น้อยนิดมาก ผมท้อว่ะ รู้สึก โง่ ขึ้นทุกวัน,,,,1100003481945960448,https://twitter.com/yournbx/status/1100003481945960448
Jonggxin_,2019-02-25 19:03,1,0,,เขากำลังสนุกกันอยู่ มาขัดอารมณ์ = เห็นแก่ตัว ต่างจังหวัดยิ่งกว่านี้ = นี่วันสอบระดับชาติ แล้วพวกที่อ้าง โง่ ๆว่าทำไมมาสอบวันหยุด คือสอบระดับชาติ ไม่ใช่สอบกลางภาคที่คุณครูนัดเอง แต่ถึงจะเป็นแค่สอบกลางภาคก็คือสอลอยู่ดี ตรรกะพังหมดแล้ว https:// twitter.com/Thairath_News/ status/1099712857300643845 …,,,,1100003463214202882,https://twitter.com/Jonggxin_/status/1100003463214202882
summer_milin,2019-02-25 19:03,0,0,,โง่ นัก,,,,1100003448332869632,https://twitter.com/summer_milin/status/1100003448332869632
thongate,2019-02-25 19:03,0,0,,ลืมจ่ายค่าน้ำ โดนประปาปิดวาวล์วน้ำ มือขวาถือของเผลอเอามือซ้ายหมุน อุ่ย!!! พรุ่งนี้แวะประปา แล้วไปด่อ โรงบาล โง่ ใน โง่ อีกละ 555,,,,1100003425079586816,https://twitter.com/thongate/status/1100003425079586816
delightsense_jk,2019-02-25 19:03,0,0,,พี่เคยทำแล้วน้องแพ พี่ โง่ มากทำน้ำตาลบาดมือตอนล้างกระบวย ขนมก็ไม่ได้แดก มือก็เป็นแผล ขนมเวร!!,,,,1100003279847583744,https://twitter.com/delightsense_jk/status/1100003279847583744
Kin__N,2019-02-25 19:02,0,0,,เห็นฉัน โง่ จนตามไม่ทันหรือว่าฉันมันดูเด็กน้อย https:// youtu.be/Db9d2omlTK8,,,,1100003195382714368,https://twitter.com/Kin__N/status/1100003195382714368
mmrayven,2019-02-25 19:02,0,0,,55555 เปิดเผยตัวตน,,,,1100003161752784898,https://twitter.com/mmrayven/status/1100003161752784898
jihoonxkeowz,2019-02-25 19:02,0,0,,พอไม่อ่านนส.แล้วแบบ กะคิดว่าถ้าไม่อ่านแล้วจะทำข้อสอบได้ยังไง เห้อ ยิ่ง โง่ ๆอยู่,,,,1100003018223677440,https://twitter.com/jihoonxkeowz/status/1100003018223677440
political_drama,2019-02-25 19:01,5,1,,พรรค โง่ ๆบอกว่าในอนาคตอยากทำให้ไทยติดอันดับโลก1-5เรื่องการท่องเที่ยวด้วยกัญชาเพื่อการสันทนาการ ไม่รู้พรรคนี้เมากัญชาหรือไรถึงไม่รู้ว่า ปท.ติดอันดับ4ของโลกเรื่องการท่องเที่ยวโดยไม่ต้องใช้กัญชามาดึงดูดนักท่องเที่ยวต่างชาติ pic.twitter.com/naoqtn3sjZ,,,,1100002949906874369,https://twitter.com/political_drama/status/1100002949906874369
EverthingthatI1,2019-02-25 19:01,1,1,,Half of being smart is knowing what you”re dumb at. ครึ่งหนึ่งของความฉลาดคือการที่คุณรู้ว่าตัวเอง โง่ เรื่องไหนบ้าง #คําคมภาษาอังกฤษ #ภาษาอังกฤษวันละประโยค,,,# #,1100002899688443904,https://twitter.com/EverthingthatI1/status/1100002899688443904
fernwithanf,2019-02-25 19:01,0,0,,เปลี่ยนแอค เปลี่ยนชื่อบัตรด้วยค่ะ โดนเหมือน แอดไลน์ไป เมื่อเช้าเปลี่ยนชื่อไลน์เป็น โง่ จังด้วย อยากด่ามากกกกก,,,,1100002882118545414,https://twitter.com/fernwithanf/status/1100002882118545414
ongyingm,2019-02-25 19:01,0,0,,ตอนเด็กๆรุ้สึกว่าอาชีพนักการเมืองเปนไรที่แบบเออกดดันดีหว่ะบริหารทั้งประเทศอ่ะมึ้งถึงจะได้แดกเงินก้เถอะนะแต่ก้ตเองมีความฉลาดมากต้องบริหารนู่นนี่พอโตมาเจออิป้อมอีตู่เอ้าพวก โง่ ๆก้เป็นนักการเมืองได้นิ,,,,1100002838497771531,https://twitter.com/ongyingm/status/1100002838497771531
Mylovelove_love,2019-02-25 19:01,0,0,4,พึ่งเห็นมารยาทต่ำดีนะ เราเคยแคปเธอเหรอ ลองไปไล่อ่านในทวิตดูซิ ตอบโต้ให้มันถูกคนด้วย ชอบอวดตัวว่าฉลาดแต่ที่ทำ โง่ ใครแคปไปด่ายังไม่รู้ เราด่าก็ด่าในทวิตเธอนั่นแหละ ด่ากันตรงๆ กับความคิดเลวๆ ที่ทำให้เมนเสียหาย ทำไมต้องแคปให้เปลืองพื่นที่ในโทรศัพท์ โง่ แล้วอวดฉลาด,,,,1100002786932977664,https://twitter.com/Mylovelove_love/status/1100002786932977664
zekxdaniel,2019-02-25 19:00,0,0,,สายมั้ยไอ้ โง่ 55555,,,,1100002706163347456,https://twitter.com/zekxdaniel/status/1100002706163347456
Drama_edok,2019-02-25 19:00,1,2,,รำคาญพวกที่บอกโบว์ต้องรู้อยู่แล้วมันตอแหลใสซื่อ สตินะ!ตัวเขาบอกไม่รู้ ผัวเขาก็ยืนยันว่าไม่รู้ อิพวกที่ทำงานด้วยกันทำรายการด้วยกันยังไม่รู้นั่งเอ๋อแดก แล้วพวกคุณมรึงเป็นใครหรอ? โคนันงี้?! #ป๊อบปองกุล,,,#,1100002660462161920,https://twitter.com/Drama_edok/status/1100002660462161920
f00EhY3HjLMKRYY,2019-02-25 19:00,0,0,,มึง โง่ ไม่เลิกน่ะศาลยกฟ้องหมด สงสัยหูหนวกแถมตาบอดอีกเวรเอ้ย,,,,1100002660093026305,https://twitter.com/f00EhY3HjLMKRYY/status/1100002660093026305
helloblossum,2019-02-25 19:00,0,0,,โชว์ โง่ อีกราย กูกินได้ดีมากกว่าข้าวในห้างของมึงอีกจ้า อี โง่ น็อตบ้านมึงขายได้แค่นั้นเหรอ ควายล้วนไม่มีวัวผสม,,,,1100002617269219338,https://twitter.com/helloblossum/status/1100002617269219338
unloveableee_,2019-02-25 19:00,0,0,,ถามหน่อยได้มั้ย อย่าว่าเรา โง่ เลย คือวันอาทิตย์จัดแน่ๆใช่มั้ย กลัวแบบคนไปน้อยแล้วเขาจะยุบอะ ไม่ยุบใช่มั้ยอะ กังวลไปหมด #PARKJIHOONinBANGKOK,,,#PARKJIHOONinBANGKOK,1100002612433178624,https://twitter.com/unloveableee_/status/1100002612433178624
YingDk1,2019-02-25 19:00,0,0,,อีกคำนึง โง่ ทะลุถุงยาง,,,,1100002596390162433,https://twitter.com/YingDk1/status/1100002596390162433
TonMustSurvive,2019-02-25 19:00,0,0,,กุไม่รู้ว่าความ โง่ ของมึงประมาณไหน แตถ้าไม่ได้อ่านอะไรเลยก็ยากอ่ะ,,,,1100002573874941952,https://twitter.com/TonMustSurvive/status/1100002573874941952
mmmm_ul,2019-02-25 19:00,0,0,,หมามึงมัน โง่ เหมือนเจ้าของ https:// twitter.com/hyun_x3g/statu s/1099994406390657024 …,,,,1100002480430051328,https://twitter.com/mmmm_ul/status/1100002480430051328
Gems981,2019-02-25 18:59,0,0,,กุเดินไป โง่ ๆมีโอกาสได้ถึง 50 มั้ย,,,,1100002266390511619,https://twitter.com/Gems981/status/1100002266390511619
JS_Jacksonwang,2019-02-25 18:58,0,0,,คน โง่ ยังไงก็คือคน โง่ !!!,,,,1100002074379530240,https://twitter.com/JS_Jacksonwang/status/1100002074379530240
f00EhY3HjLMKRYY,2019-02-25 18:57,0,0,,ไปบอกท่านผู้นำ เหล่ดีกว่ามั่ง หนักแผ่นดินมากๆเลยตอนนี้ ยัง โง่ อีกน่ะมึง,,,,1100001903281242112,https://twitter.com/f00EhY3HjLMKRYY/status/1100001903281242112
Bourxjinyoung,2019-02-25 18:57,1,0,,เปิดเพลงดังๆกลบเสียงรอบตัวละแบบนั่งฟังเพลง โง่ ๆไถทวิตไปเรื่อยนี่คือสบายใจสุดละปะวะทุกวันนี้คือรสงั้น,,,,1100001741334953984,https://twitter.com/Bourxjinyoung/status/1100001741334953984
Taetenbb55,2019-02-25 18:56,0,0,,ถ้ากู โง่ ก็ขอกู โง่ เรื่องนี้เรื่องเดียวทีเสียเวลาดีเบตกับผู้หญิงไร้สมองไร้ศักดิ์ศรีคนนี้นะ,,,,1100001619515588608,https://twitter.com/Taetenbb55/status/1100001619515588608
mhxoox,2019-02-25 18:55,0,0,,งงนานมาก เพราะ โง่ 55555,,,,1100001326447058945,https://twitter.com/mhxoox/status/1100001326447058945
IamMimmmmm,2019-02-25 18:55,0,1,,ดูข่าวเเล้วขึ้น เสียใจเเม่มึงสิอีสัส ขอโอกาสให้กับครอบครัวเเม่ด้วย //ตะโกนใส่หน้า ไมีมี๊!!! อี โง่ #วัดสิงค์,,,#,1100001256616091648,https://twitter.com/IamMimmmmm/status/1100001256616091648
_smilingpeach,2019-02-25 18:54,0,1,,เบื่อแม่งชิบหาย เมื่อไหร่จะหาย โง่,,,,1100001166115561472,https://twitter.com/_smilingpeach/status/1100001166115561472
khwwan,2019-02-25 18:54,0,0,,ความอดทนคนเรามันมีขีดจพกัดอะเนาะ ถ้าไม่ โง่ น่าจะดูออกว่าไม่พอใจ โตๆกันละอะ ความรับผิดชอบเป็นสิ่งสำคัญนะ รุ้ยัง,,,,1100001162206404608,https://twitter.com/khwwan/status/1100001162206404608
modapmes,2019-02-25 18:54,0,0,,อห ตัวชา เกือบสามปี โง่ งี่เง่ามาก นึกว่างานยุ่ง อาทิตย์นึงไปเที่ยวกลับเช้า แต่พูดกับผัวดีดี เพราะลูกยังเล็ก ว่า เลิกเถอะ เค้าบอกเลิกไม่ได้ ทางนี้รักทางโน้นสงสาร คบมาสามปี เค้าคงรักผัวเลยไม่ไปไหน ขอเห็นแก่ตัวเก็บไว้สองคน อิเวนน คืนนั้นเค้าออกไปหาผญ คนนั้น ได้ เป็นนางฟ้าแล้วไม่เวิค,,,,1100001134318477313,https://twitter.com/modapmes/status/1100001134318477313
jackim_1996,2019-02-25 18:54,0,0,4,อยากด่าอะ แม่ง โง่ ชิบหาย,,,,1100001069097054209,https://twitter.com/jackim_1996/status/1100001069097054209
mermaid19972001,2019-02-25 18:54,0,0,,เครียดอะ คือ โง่ ก็ โง่ ละข้อสอบต้องยากขึ้นแน่ๆเพราะง่ายมาสองปีติดแล้ว ได้แต่ถามตัวเองว่าทำไมพยายามแล้วมันยังไม่ดีวะ ทำไมๆๆๆๆๆ,,,,1100001030996090880,https://twitter.com/mermaid19972001/status/1100001030996090880
KhunB04,2019-02-25 18:54,0,0,,วันนี้กูฟิตจัด ว่ายน้ำเสร็จวิ่งต่อว่าจะเล่นแพลงค์ต่อด้วย55555,,,,1100001017461071872,https://twitter.com/KhunB04/status/1100001017461071872
undntxx,2019-02-25 18:53,2,2,,ต้ะเร้กกกกกกกกกก;-; เอ้นดูว โง่ ยยยคิดถึงจังคับ pic.twitter.com/cUckE6Wbm5,,,,1100000919083659266,https://twitter.com/undntxx/status/1100000919083659266
looknamloopang,2019-02-25 18:53,0,0,,เด็กวิทย์ + วิศวะค่ะ ชอบคนที่เก่งคำนวณ เพราะปกติเป็นคน โง่ คำนวณค่ะ,,,,1100000883125805056,https://twitter.com/looknamloopang/status/1100000883125805056
Chubbyy97,2019-02-25 18:53,0,0,,วางตัวละครไว้เป็นคนฉลาด แต่ไรท์เตอร์เป็นคน โง่ = กูเอง,,,,1100000808421052421,https://twitter.com/Chubbyy97/status/1100000808421052421
