username,date,retweets,favorites,label,text,geo,mentions,hashtags,id,permalink
Niranam95077810,2019-02-08 11:34,91,129,4,บลิ้งค์บางคนมัน ปัญญาอ่อน จริงๆ เราว่ามันเริ่มจะหนักขึ้นทุกวันละ ใครมาชอบเด็กของเรา. เราก็ควรเคารพความชอบของเขา ต่อให้เขาชอบเด็กของเราคนเดียว แต่เด็กเราก็คือBP ทุกคน ไม่ต้องไปบังคับใครคนนั้น ชอบทั้ง4คน เห็นกรณีของ DJ snake แล้วสลดใจไม่คิดว่าจะมีคนคิดแย่ๆได้ขนาดนี้ #BLACKPINK pic.twitter.com/KAhudwrJ9M,,,#BLACKPINK,1093729689519063040,https://twitter.com/Niranam95077810/status/1093729689519063040
crushon09x10,2019-02-07 00:30,304,33,,เป็นคนนึงที่ติดตามทั้งคู่ รอบนี้ยอมรับว่าผิดหวังกับมินนี่นะ แต่เรารู้สึกว่าไม่ควรไปวิจารณ์สไตล์vdoมินนี่ว่ามนุษย์ต่างดาว ปัญญาอ่อน เมายา อิหยังวะ เพราะเราเป็นคนนึงที่อินกับสไตล์แบบนี้และติดตามหลายๆคนที่สไตล์แนวนี้ คือมันอาจจะไม่ตรงกับไทป์คุณ แต่ไม่ควรด่าเหมารวมกับดราม่าป่าว #เมอา pic.twitter.com/oPDRDTmcNg,,,#,1093200270136303617,https://twitter.com/crushon09x10/status/1093200270136303617
VSEEA,2019-02-06 13:49,622,114,,สงสารลิซ่าอ่ะ วันๆมีแต่แฟนคลับ ปัญญาอ่อน โผล่มาเป็นดอกเห็ด,,,,1093038836735631360,https://twitter.com/VSEEA/status/1093038836735631360
MyEnergyisYOU,2019-02-05 19:41,31,21,,ร่วมทำบุญเนื่องในวันเกิด #JacksonWang กับโปรเจค #YouAreMyEnergyProject กันนะคะ รับบริจาคตั้งแต่วันนี้ -28.03.19 บริจาคให้กับ ”สถานสงเคราะห์เด็ก ปัญญาอ่อน จ.ราชบุรี “ รายละเอียดเพิ่มเติม : https:// goo.gl/forms/xtS1sj7w tYsIemHF2 … pic.twitter.com/gvMhRIikLu,,,#JacksonWang #YouAreMyEnergyProject,1092765126669697026,https://twitter.com/MyEnergyisYOU/status/1092765126669697026
zUr5OmxPwKykL6C,2019-02-05 12:54,39,23,4,การบอกให้รู้ว่ากูเป็นกะหรี่ขายหอยยังไง ให้ ปัญญาอ่อน ที่สุด ก็ค่าทิชชูนี้แหละเด้อออ ทิชชู่บ้านแม่มึงแพงขนาดนั้นหรออีเวร อีสำเพ็ง #หมวยลี่โป๊ะแตก pic.twitter.com/tjwQuYqLpH,,,#,1092662814693502977,https://twitter.com/zUr5OmxPwKykL6C/status/1092662814693502977
kadjeb,2019-02-05 00:26,90,75,4,คนบางคนก็ ปัญญาอ่อน เกินไป #คําคมภาษาอังกฤษ #คําคมในวงเหล้า #แคปชั่นภาษาอังกฤษ #แคปชั่นเด็ด pic.twitter.com/igN7LQuGFz,,,# # # #,1092474495984517121,https://twitter.com/kadjeb/status/1092474495984517121
Goodcm2000,2019-02-04 22:55,501,186,,เข้าข้างประเทศตัวเองเถอะ เรื่องแบบนี้ประเทศเราโดนบ่อยมาก เรื่องส่งตัวใคร จับใคร เราจับเพราะตามกฎ แล้วต่างชาติต้องมาขู่บ้าบอคอแตกอะไรอีก ปัญญาอ่อน มาก แม่งเหมือนคนทำดีแล้วไม่ได้รับสิ่งดีๆตอบแทน แม่งน่าโมโหนะ แล้วต้องมาเจอคนไทยด้วยกันแม่งด่า สาปประเทศตัวเอง เป็นเอามาก #SaveThailand,,,#SaveThailand,1092451680585539586,https://twitter.com/Goodcm2000/status/1092451680585539586
shineonmeten,2019-02-04 19:46,101,11,4,ถ้ากูอยู่จังหวัดนั้นกูไม่เลือกพวกแบบนี้อ่ะ ปัญญาอ่อน #เลือกตั้ง62 pic.twitter.com/02wccZS2I6,,,#,1092404051797405700,https://twitter.com/shineonmeten/status/1092404051797405700
MyEnergyisYOU,2019-02-04 18:27,32,28,,"โปรเจค #YouAreMyEnergyProject เป็นโปรเจคเนื่องในวันเกิด #Jackson นะคะ โดยจะนำรายได้หลังจากหักค่าใช้จ่ายทั้งหมดไปซื้อของบริจาคให้กับ “สถานสงเคราะห์เด็ก ปัญญาอ่อน ” ที่จังหวัดราชบุรี ในนาม #JacksonWang ยอดปัจจุบัน : 12,838 บาท รายละเอียดเพิ่มเติม https:// goo.gl/forms/xtS1sj7w tYsIemHF2 … pic.twitter.com/elKl9ljQvL",,,#YouAreMyEnergyProject #Jackson #JacksonWang,1092384220473843712,https://twitter.com/MyEnergyisYOU/status/1092384220473843712
BB_2558,2019-02-04 10:54,363,101,,หาเพื่อนแบบเถื่อนเหี้ยเอาแบบ ปัญญาอ่อน ก็ได้ Rt=ฟอล =ทักเดม #เรียลชาย #เรียลหญิง #บอทโสดหาคนคุม #บอท #rtฟอลฟรี #rtตามทัก #rtทักเดม #rtฟรีฟอล #ยืมเมจforsex #ยืมเมจfortallk #ยืมเมจfosrex #บอทใหม่หัดเล่น #บอทใหม่,,,# # # # #rt #rt #rt #rt # # # # #,1092270185854132224,https://twitter.com/BB_2558/status/1092270185854132224
rosessssrose,2019-02-12 11:03,0,0,,ปัญญาอ่อน มาก pic.twitter.com/elWVpUhPba,,,,1095171446660186112,https://twitter.com/rosessssrose/status/1095171446660186112
younghoonnflix,2019-02-12 10:03,0,0,,อยากได้ เอาให้แม่ดูแม่บอก ปัญญาอ่อน pic.twitter.com/f90y1ZDzWE,,,,1095156307231817728,https://twitter.com/younghoonnflix/status/1095156307231817728
vixkimz,2019-02-11 23:53,0,0,,@zenzhiie ปัญญาอ่อน ด้วย pic.twitter.com/CEcbudsq99,,@zenzhiie,,1095002856808054784,https://twitter.com/vixkimz/status/1095002856808054784
yingratchaa,2019-02-11 22:38,6,6,,นี่มันสงคม ปัญญาอ่อน อะไรกัน หูวววว เข้ากับสถานการณ์ #สงครามนักปั้น pic.twitter.com/5EQV7ksq1U,,,#,1094983993496297472,https://twitter.com/yingratchaa/status/1094983993496297472
Sunmakemehappy,2019-02-11 22:15,11,4,4,แถโคตรพ่อโคตรแม่เลยอ่ะ คือพูดเยอะๆเพื่อนเหี้ยอะไรคะ สุดท้ายก็ความหมายก็ร่วมกับลุงคนนั้น ปัญญาอ่อน ไปคุยกะตัวเองให้เสร็จก่อนจ้า อิควัยยยยยยย อิสัดอินในพระพุทธเจ้าขนาดนั้นไปบวชมั้ย ไม่ต้องมาลงการเมืองหรอก แนะทางให้จ้า #ไทยรัฐเลือกตั้ง62 pic.twitter.com/CKEpbiIqby,,,#,1094978114461982720,https://twitter.com/Sunmakemehappy/status/1094978114461982720
DreamDara,2019-02-11 18:21,0,0,,ใช้สมองด้วยค่ะ นึกถึงคนใช้ทางเท้า ใช้ถนนด้วย นี่ป้ายรถเมล์ติดป้ายบังมิดหมดเลย จะมองเห็นได้ไง #ปัญญาอ่อน pic.twitter.com/8gdVJOJFOY,,,#,1094919312207310849,https://twitter.com/DreamDara/status/1094919312207310849
floweryxx__,2019-02-11 17:26,27,20,,ทำไมต้องมาพิสูจน์ตัวเองในการเป็นติ่งด้วย ก็คือมนุษย์คนนึงป้ะ ขนาดคนมาว่าดู ปัญญาอ่อน ยังเป็นคนเหมือนกันเลย งง,,,,1094905444017950720,https://twitter.com/floweryxx__/status/1094905444017950720
Rang70,2019-02-11 13:48,0,2,,จิบกาแฟต้านลิเบอร่านที่ปล่อยข่าวลือรัฐประหารแบบ ปัญญาอ่อน ​ ก่อนไปดูพวกมันจุดเทียนตอนเย็นกันครับ pic.twitter.com/ZFWaMTEjc0,,,,1094850578163716096,https://twitter.com/Rang70/status/1094850578163716096
cottiess,2019-02-11 11:11,57,15,,ไม่ได้เอ็นดูอะไรพี่ลูกเกด แต่เห็นคนบอก ปัญญาอ่อน บ้าง แอ๊บบ้าง คือคนบนโลกนี้เขาไม่ได้เหมือนกันหมดหรอกนะ คนที่ไม่ค่อยมั่นใจ แล้วตกอยู่ในสถานการณ์กดดันอะ บางทีมันห้ามอารมณ์ไม่ได้หรอก แล้วดูพี่เขาก็พยายามกลั้นสุดๆแล้วด้วย ไม่ได้แหกปากร้องไห้เป็นเด็กปะ #MasterChefThailandSeason3,,,#MasterChefThailandSeason3,1094811208085950464,https://twitter.com/cottiess/status/1094811208085950464
MyEnergyisYOU,2019-02-10 15:53,15,16,,เชิญชวนทุกคนร่วมทำบุญเนื่องในวันเกิด #JacksonWang กับโปรเจค #YouAreMyEnergyProject กันนะคะ รับบริจาคตั้งแต่วันนี้ -28.03.19 บริจาคให้กับ ”สถานสงเคราะห์เด็ก ปัญญาอ่อน จ.ราชบุรี “ ฟอร์มแจ้งโอนและรายละเอียด : https:// goo.gl/forms/xtS1sj7w tYsIemHF2 … pic.twitter.com/aNTwVXmb2W,,,#JacksonWang #YouAreMyEnergyProject,1094519744307245056,https://twitter.com/MyEnergyisYOU/status/1094519744307245056
GUY_AWH,2019-02-09 23:02,0,1,,ปัญญาอ่อน ฮิ แต่นี่เป็นผชไง..ช่างมันเถอะฮ่าๆ {อารมณ์ดีกะดะ *ปลดล็อคให้เป้งเพื่อนดั้ย*5555555555555} pic.twitter.com/WpJWmLNVb3,,,,1094265222024458240,https://twitter.com/GUY_AWH/status/1094265222024458240
Jejee138,2019-02-08 20:07,151,54,,ในฐานะที่เป็นติ่งอินเตอร์มาก่อน ขอตอบว่าเราไม่เคยเจอดราม่า การฟอลโล่สมาชิกที่ชอบในทีมมาก่อนเลยนะ มัน ปัญญาอ่อน การที่ดีเจตอบว่าจะฟอลเฉพาะคนที่ชอบ ก็แค่หมายความว่า ชอบ ตามนั้นไม่เกี่ยวกับนิสัยส่วนตัวหรืออะไร เห็นละชอบ ก็น้องดูน่าเอ็นดู จบ,,,,1093858862141079552,https://twitter.com/Jejee138/status/1093858862141079552
bbbamm12,2019-02-08 06:57,16,14,,ข่าวลือถูกสร้างมาจากคนที่เกลียด แพร่กระจายโดยคนโง่ และเชื่อโดยคน ปัญญาอ่อน #เพื่อน #เพื่อนอะไรไม่น่าคบ #เพื่อนเหี้ย #นี่เรียกเพื่อนได้อ่อ #นกสองหัว #แคปชั่นเพื่อน #แคปชั่น2019,,,# # # # # # #,1093660032334360577,https://twitter.com/bbbamm12/status/1093660032334360577
Iamarevolution1,2019-02-07 20:52,88,109,,ห่วงความรู้สึกเมมเบอร์แต่ไม่ได้แหกตาดูเลยว่าเขาโดนอิพวก ปัญญาอ่อน ไปตามวอแวทำตัวประสาทแดกตั้งเท่าไหร่ จ่ะ แม่คนดี คนดีจริงจริ๊งงงง,,,,1093507740847075329,https://twitter.com/Iamarevolution1/status/1093507740847075329
ct18zo,2019-02-07 10:01,85,148,,กูเกลียดมากเวลาคนดัง ฟอล ไม่ครบทั้ง4คน เพราะเขาชอบใครเขาก็ฟอลแค่คนนั้น แต่ก็มีอีบางพวก ที่ชอบไปบอกให้เขาฟอลครบทั้ง4คนนะ อย่างงั้น อย่างงี้ คือเป็นอะไร ปัญญาอ่อน เหรอ แล้วอีพวก อต.เนี่ยกูเห็นบ่อยมากแล้วแม่งไปบอกให้เขาฟอลให้ครบ4คนแต่ตัวมันเองยังฟอลเมมเบอร์ในวงไม่คบเลยจ้า #BLACKPINK,,,#BLACKPINK,1093343891900616706,https://twitter.com/ct18zo/status/1093343891900616706
memuiko,2019-02-06 18:37,8,30,,"ปุถุชน คือ คนปกติที่ยังมีกิเลส, คนธรรมดาสามัญ ที่ยังไม่ได้บรรลุธรรมเป็นพระอริยะ แล้วโป๊ป-ธนวรรธน์ ล่ะ ก้อเหมือนเรา มีอารมณ์ ความรู้สึก แปลกตรงไหน ที่จะเชทคุยกะใครๆ ถ้าเค้าบวชเป็นพระแล้วแชทหลุดค่อยว่ากัน บ้าบอ เฮ้อ ปัญญาอ่อน อยู่นิ่งๆหล่อๆไป คอยดูผลกรรมของมัน #โป๊ปเบลล่า pic.twitter.com/RG0fb1ueX9",,,#,1093111476150128642,https://twitter.com/memuiko/status/1093111476150128642
natthida_a,2019-02-03 16:15,236,112,,"ตัวชิบหาย"" ""ภาระ"" "" ปัญญาอ่อน "" ""เป็นบ้า"" ""ไปตาย"" เจอคำพวกนี้จนชินแล้วอ่ะ555 #โรคซึมเศร้า""",,,#,1091988607110242304,https://twitter.com/natthida_a/status/1091988607110242304
Iamkikiedoktong,2019-02-02 22:52,27,7,,ใช้สมองขี้หีอันเล็กๆของเธอคิดกันนะ ชุดในคอนคือทำใหม่หมด โซโล่ของลิซ จีซู แชง ก็ชุดใหม่ไม่ก็ชุดครีเอทใหม่หมด มีแต่โซโล่อิเจนที่ใช้ชุดเก่าจากโปรโมทโซโล่ อ่ะอิดอกและมุขเก่าเอาเงินไปใช้ซื้อชุดตอนโปรโมทโซโล่หมดก่อนนิอันนี้กูไม่พูดด้วยนะ ปัญญาอ่อน,,,,1091726169160900608,https://twitter.com/Iamkikiedoktong/status/1091726169160900608
ThaiRoyalFamily,2019-02-12 10:39,2,12,,พระเจ้าหลานเธอ พระองค์เจ้าพัชรกิติยาภา เสด็จแทนพระองค์ไปในงานประกาศเกียรติคุณ ของมูลนิธิช่วยคน ปัญญาอ่อน แห่งประเทศไทย ในพระบรมราชินูปถัมถ์ pic.twitter.com/GajLbvs2YU,,,,1095165595497230337,https://twitter.com/ThaiRoyalFamily/status/1095165595497230337
seventyteen,2019-02-12 09:43,13,3,,ผญคนนี้สติดีป่าววะ อัดเสียงคุยโทรศัพท์ แล้วเอามาให้สื่อลง ปัญญาอ่อน มากไม่เคยพบไม่เคยเจอ รู้ป่าวต้นไม้ยังมียางนะ//ฝากไว้ให้คิด #SavePopezaap,,,#SavePopezaap,1095151340945199104,https://twitter.com/seventyteen/status/1095151340945199104
MyInfo80038177,2019-02-12 08:03,0,9,,แค่เปลี่ยนชื่อเพื่อให้ติดเทรนด์ได้ง่ายขึ้น ยังต้องไปอธิบายเหมือนกับให้กับเด็ก ปัญญาอ่อน ฟัง,,,,1095126303966154752,https://twitter.com/MyInfo80038177/status/1095126303966154752
killer_fuq,2019-02-11 18:57,0,0,,"คือครอบครัวนี่แบบ แค่เปิดเพลงเกาก็โดนด่าแล้ว เปิดเพลงภาษาอะไร อย่าเที่ยวไป ปัญญาอ่อน ตามพวกติ่ง"" คือผมก็อยากสวนกลับมากว่าแดเนียลผิดอะไร เขาก็หล่อก็เก่งของเขาดีๆ! pic.twitter.com/VDjFKgUe4g""",,,,1094928326622248961,https://twitter.com/killer_fuq/status/1094928326622248961
Davxnn61,2019-02-11 14:13,30,1,,"รับสมัครน้องหรือเพื่อนที่กวนตีนๆ หยาบ ปรึกษาได้ มีมุมที่เป็นผู้ใหญ่ ไม่คีพ ปัญญาอ่อน พอๆกับกูครับ555 rt,dm #ยืมเมจforsex",,,#,1094856997768327168,https://twitter.com/Davxnn61/status/1094856997768327168
bella_bbell,2019-02-11 12:34,0,0,,พี่หมายถึงหนุหรือตัวพี่กิ่งเองอ่า สงสัยจังเรย ปัญญาอ่อน นี่เหมือนด่าตัวเองเรยน้าาแอบมาส่องหนุหลอออออ pic.twitter.com/I5Nng5tffb,,,,1094832087465549826,https://twitter.com/bella_bbell/status/1094832087465549826
fluffyx2,2019-02-10 15:01,13,1,,ผัว ปัญญาอ่อน มอทออะ อีตั้มเอง pic.twitter.com/Bsp9LlHNKc,,,,1094506696540471297,https://twitter.com/fluffyx2/status/1094506696540471297
MigraineJaKuen,2019-02-10 14:18,40,19,4,เออ ปัญญาอ่อน ดีค่ะ ชอบ ๆ 555555,,,,1094495737038041088,https://twitter.com/MigraineJaKuen/status/1094495737038041088
SupattraNooN2,2019-02-10 10:27,0,0,,เด็ก ปัญญาอ่อน จริงๆ #ชุดมาสคอต pic.twitter.com/WWN07VtDtG,,,#,1094437619335815168,https://twitter.com/SupattraNooN2/status/1094437619335815168
TintK07,2019-02-09 19:32,1,2,,เค้าไม่รู้ว่าตอนแรกตัวทักเค้ามาหรือเค้าทักไป เค้าลืม แต่ตอนนั้นเค้าเอ๋อๆเด๋อๆ ปัญญาอ่อน ด้วยตอนนั้นในหัวมีแต่ของกินเลยยอมรับจริงๆก็รู้ว่าตัวจะจีบคือรู้แล้วแต่ก็แบบ ตัวอ่ะไม่สเปคเลอ5555จนวันนั้นตัวบอกจะจีบอ่ะเค้าแบบนั่นไง เอาไงดีรู้ตัวอีกทีตัวก็ได้ตัวมาเปงแฟนแน้ว #เจ้ากุกกับหนูทิ้น pic.twitter.com/udBhmhOzZp,,,#,1094212519139262466,https://twitter.com/TintK07/status/1094212519139262466
nanasqanne,2019-02-09 16:26,286,52,,มาไล่กระชากเก็บป้ายผ้านศนี่ ปัญญาอ่อน มาก มึงหวั่นไหวอะไรกันนักอะ ทุกรัฐบาลก็โดนแซะกันทุกปี ไม่เห็นมีรัฐบาลไหนมาไล่กระชากป้ายผ้าไม่ให้โชว์เลย แค่ป้ายผ้าไม่กี่ผืนทำจะเป็นจะตาย ร้อนรนเว่อ ดูอุบาทว์กว่าเดิมไปอีก ยิ่งตอกย้ำว่าที่ปิดหูปิดตาห้ามปชช.พูด มันคือเรื่องจริง #TUCUBALL73,,,#TUCUBALL73,1094165636408733697,https://twitter.com/nanasqanne/status/1094165636408733697
Swpingswping,2019-02-08 09:52,11,25,4,มึงอย่าแสดงให้คนทั้งโลกรู้ได้มั้ยว่าติ่งเกาหลีเดี๋ยวนี้ ปัญญาอ่อน (บางคน),,,,1093704053828214785,https://twitter.com/Swpingswping/status/1093704053828214785
TwentySixxx26,2019-02-08 02:52,0,2,4,คนขี้อิจฉาคือคน ปัญญาอ่อน ฝากไว้ให้คิด ชอบกันจังเรื่องขายขี้หน้าเนี้ย #BLACKPINK pic.twitter.com/iWT3sn8zQ1,,,#BLACKPINK,1093598475390902272,https://twitter.com/TwentySixxx26/status/1093598475390902272
Mapood9_,2019-02-07 01:25,0,3,,ตัดเส้น ปัญญาอ่อน อีกละกู pic.twitter.com/vhYAUnbzgh,,,,1093214097867325440,https://twitter.com/Mapood9_/status/1093214097867325440
EXOTenWayV,2019-02-04 11:11,264,46,,รัฐบาลไทยชุดนี้คือเหี้ยมากเลิกทำเถอะกูเป็นคนไทยก็อายจริงๆที่มีรัฐบาล ปัญญาอ่อน คิดสั้นๆแบบนี้คนไทยทุกคนวันเลือกตั้งไปเลือกเยอะๆนะคะและเลือกฝั่งตรงข้ามรัฐบาลชุดนี้ให้หมดไม่อยากอับอายขายหน้าไปกว่านี้แล้วมีผู้นำควายๆ #SaveHakeem,,,#SaveHakeem,1092274348046438401,https://twitter.com/EXOTenWayV/status/1092274348046438401
Tang0901,2019-02-03 20:24,139,40,,ชั้นน่ะรักลีดเด้อที่สอนน้องๆเล่นอะไร ปัญญาอ่อน แบบนี้ที่สุด pic.twitter.com/f6vTzyolwL,,,,1092051144371654657,https://twitter.com/Tang0901/status/1092051144371654657
mamanteemoh,2019-02-12 09:21,0,0,,พอคุณเข้ามายืนจุดนี้แล้วเข้าใจเองว่าต่อให้ทุกชิ้นที่ซื้อมามันจะดูเป็นขยะไร้สาระหรือ ปัญญาอ่อน ในแบบที่คุณพูด แต่ถึงเป็นชิ้นเล็กชิ้นใหญ่ก็คือความสุข+คุณค่าทางใจ อาจจะตีมูลค่าสูงกว่าจิตใจของพวกคุณซะอีก #แล้วแต่จะชอบ #ติ่งเกาหลี #weareoneEXO #ตลาดนัดอซท #ตลาดนัดEXO pic.twitter.com/kv6vpCJbv0,,,# # #weareoneEXO # #,1095145947552571392,https://twitter.com/mamanteemoh/status/1095145947552571392
PoPoloh,2019-02-11 13:10,8,7,,ไอตรรกะเอารูปธนาธรไปม๊อบแดงละบอกนี่ไงคนเผาเมืองนี่ ปัญญาอ่อน นะจริงๆไม่ต้องไปอธิบายด้วยซ้ำว่าเขาไปทุกม๊อบ คิดแบบนี้ทุกคนที่เข้าร่วมม๊อบพันธมิตรก็เป็นมือระเบิด ? ทุกคนที่ร่วมม๊อบ กปปส คือมือปืนป๊อปคอน ? หาข่าวมาปั่นฉลาดๆนิดนึง 555 #อนาคตใหม่ #เลือกตั้ง62 #ฟ้ารักพ่อ,,,# # #,1094841030023643138,https://twitter.com/PoPoloh/status/1094841030023643138
jennyrupy,2019-02-10 21:53,0,0,"2,4",รำคาญเข้าใจปะอีหน้าหนังหี เลิกโง่แบบดักดานและ ปัญญาอ่อน สักที วนแม่งแต่เรื่องเดิมๆอีหีฝ่อ pic.twitter.com/0dvC3YKMAO,,,,1094610199501987840,https://twitter.com/jennyrupy/status/1094610199501987840
tammanoonn,2019-02-10 20:32,6,3,,จะบริหารประเทศมันต้องมีความสามารถเว้ยยยยไม่ใช่ประสบการณ์จากโรงเรียนเตรียมทหารและความรักชาติที่พูดออกมาอย่างเดียว ปัญญาอ่อน #ฟ้ารักพ่อเพราะนโยบายของพ่อ,,,#,1094589887095820288,https://twitter.com/tammanoonn/status/1094589887095820288
Minniefefe,2019-02-10 19:45,7,1,,"คนรุ่นใหม่โง่ ปัญญาอ่อน หลงหน้าตา"" แล้วเลือกตั้งครั้งก่อนๆ ที่แห่กันชมว่าคุณอภิสิทธิ์หล่อล่ะคะ เอ๋? ฟ้าเพนงงเรยนะค่ะพรี่ๆ #ฟ้ารักพ่อเพราะนโยบายของพ่อ #เลือกตั้งปี62 pic.twitter.com/0LEtwKxyyL""",,,# #,1094578090913652738,https://twitter.com/Minniefefe/status/1094578090913652738
Rzone85_03,2019-02-10 19:25,0,0,,ปัญญาอ่อน ปะค้าบบบบ @Tee399 pic.twitter.com/k8ynFmfX9Y,,@Tee399,,1094572971329351680,https://twitter.com/Rzone85_03/status/1094572971329351680
Packaphisit,2019-02-10 18:20,36,23,4,ไม่คุยด้วยละ ปัญญาอ่อน 5555 ตอนแรกคิดว่าแอคดัก สรุป โง่จริงโง่จัง บัยยย,,,,1094556779244019712,https://twitter.com/Packaphisit/status/1094556779244019712
Cushu3,2019-02-10 00:49,7,6,,"โง่, ปัญญาอ่อน ,ประสาท,ไม่มีสมอง คิดได้ใงกีดแขนตัวเอง ปัญญาอ่อน ใช่กู ปัญญาอ่อน ที่กุทำเพราะกุระบายความรู้สึกละถ้าถามทำไมไม่พูดระบาย กูถามจิงนะคนที่จะฟังกุอะจะมีสักกี่คนที่ไม่ด่ากุรับหลัง #คนที่ว่ามึงไม่เป็นมึงไม่เข้าใจหรอก #โรคซึมเศร้า",,,# #,1094292105516658688,https://twitter.com/Cushu3/status/1094292105516658688
