username,date,retweets,favorites,label,text,geo,mentions,hashtags,id,permalink
Jom78044660,2019-02-24 14:20,0,1,,"ส่องคอมเมนต์เดือด ป๊อบ"" รับ ""คบซ้อน"" ชาวเน็ตให้กำลังใจ ""โบว์"" โดนเท #เก่งมากเจ้า #ป๊อบปองกูล #ป๊อปปองกูล #ข่าวดารา #คบซ้อน #โดนเท #แต่งงาน http://www. socialhot24.com/news87933.html ?d=24022019&f=69637 …""",,,# # # # # # #,1099569804153782273,https://twitter.com/Jom78044660/status/1099569804153782273
amethyst_nn,2019-02-24 14:20,2,0,,เรื่องคุณ #ป๊อปปองกูล นี่เราเห็นบางคนมีการเล่นมุขเหยียดหน้าตาเขา เหยียดหุ่นเขา เราว่ามันไม่ใช่แล้วนะ จะด่าก็ด่าที่สันดานสิ คนเราไม่ว่ารูปลักษณ์ภายนอกเป็นแบบไหน ถ้าใจมันเหี้ยมันก็ทำได้ทั้งนั้น ไม่เกี่ยวกับรูปลักษณ์ภายนอกเลยอ่ะ,,,#,1099569803465875457,https://twitter.com/amethyst_nn/status/1099569803465875457
sam38431530,2019-02-24 14:20,0,1,,ป๊อป ปองกูล โดนด่าเละ!!! http://www. darachilli.com/article/detail /87929?f=50283 … #ป๊อบปองกูล #ป๊อปปองกูล #ป๊อบปองกูล สรุป #ป๊อปปองกูล แต่งงาน #ป๊อบปองกูล ปลา #ป๊อปโป๊ะแตก #ป๊อบปองกูล โปรโมท #ป๊อบปองกูล โอ๊ต #ป๊อบปองกูล โจร,,,# # # # # # # # #,1099569776127397888,https://twitter.com/sam38431530/status/1099569776127397888
cypxjihoon,2019-02-24 14:20,0,0,,คนบางคนด่าป๊อปปองกูลทั้งๆที่ตัวเองก็เป็น #ป๊อปปองกูล,,,#,1099569775557074944,https://twitter.com/cypxjihoon/status/1099569775557074944
G_jjff,2019-02-24 14:20,0,0,,ในเฟสนี่คือด่าอ.ปลาหนักมาก ว่าเขาเลือดเย็นงู้นงี้ มึงใจเย็นก่อนเด้ออออ #ป๊อปปองกูล,,,#,1099569767990493184,https://twitter.com/G_jjff/status/1099569767990493184
Happytime59,2019-02-24 14:20,0,1,,เสียแรงที่รัก เสียแรงที่ไว้ใจ ไม่นึกว่าจะทำได้ลงคอ ช่วยตอบสักคำ ทำไมไม่รู้จักพอ ทำไม ใจเธอถมไม่เคยเต็ม คนรักกันไม่น่าจะทำได้ลง ความซื่อตรงไม่มีบ้างเลยหรือไร ถึงแม้วันนี้ เราต้องตายจากกันไป ยังไม่เสียใจ เท่านี้เลย/ยิ่งกว่าเสียใจ/พั้นซ์เนื้อเพลงมันใช่ #ป๊อปปองกูล,,,#,1099569755130720258,https://twitter.com/Happytime59/status/1099569755130720258
QueenDef8292,2019-02-24 14:20,0,1,,ถ้าเค้าเลือกที่จะจัดงานแต่งงานออกสื่อขนาดนั้น แสดงว่าเค้าไม่เลือกโบว์ด้วยป่ะ ส่วนอ.ปลาก็เป็นแค่ตัวเลือกอีกเบอร์ของเขาเฉยๆอ่ะ #ป๊อปปองกูล,,,#,1099569754484891649,https://twitter.com/QueenDef8292/status/1099569754484891649
PricezaLive,2019-02-24 14:20,0,0,,ไม่ว่าจะผ่านไปนานแค่ไหน!! Priceza ก็มีนาฬิการาคาดีๆ มาให้เพื่อนๆ เสมอนะคะ ซื้อนาฬิการาคาดีๆ ได้ที่ https://www. priceza.com/z/vT9GJqs นะคะ #Priceza #เช็คราคาสินค้าก่อนช้อป #ป๊อปปองกูล #Casio pic.twitter.com/yvD7erUvzw,,,#Priceza # # #Casio,1099569643260305408,https://twitter.com/PricezaLive/status/1099569643260305408
__Silence1987,2019-02-24 14:19,1,1,,ไม่แปลกที่คนจะจำสลับกันระหว่างพี่ป๊อปกับพี่กอล์ฟหลายคนคงไม่รู้ว่าคนละคน แต่คงไม่มีใครไม่รู้ว่า #ชูใจ เป็นลูกสาวพี่กอล์ฟ เด็กไม่เกี่ยวไม่ต้องลากน้องมาสงสารหรือเห็นใจ สติค่ะสติ จำพี่เขาสลับกันได้แต่อย่าไปจำครอบครัวเขาสลับกันค่ะคุณ มันไม่ตลกนะคะ #ป๊อปปองกูล,,,# #,1099569585731252224,https://twitter.com/__Silence1987/status/1099569585731252224
mintny159,2019-02-24 14:19,1,0,,ภาพจำจริงๆเลยยยทีนี้ #ป๊อปปองกูล,,,#,1099569568479997953,https://twitter.com/mintny159/status/1099569568479997953
Horlick35560419,2019-02-24 14:19,0,0,,เบื่อพวกโลกสวยที่ชอบบอกว่าอย่าไปเสียเวลากับเรื่องคนอื่น เอาเวลาไปทำประโยชน์ให้คนอื่นเถอะ ขอโทษทีเถอะ วงการเผือกเข้าแล้วออกยาก โดยเฉพาะเวลาเจอผู้ชายเหี้ยะๆ ยิ่งต้องขยี้ #ป๊อปปองกูล,,,#,1099569504730771456,https://twitter.com/Horlick35560419/status/1099569504730771456
LaksanaSanti,2019-02-24 14:19,6,1,,เรื่องนี้บอกให้รู้ว่า ถึงแม้ว่าคุณจะถูกป่าวประกาศลงโซเชียลแต่ไม่ได้หมายความว่าคุณคือตัวจริง ตัวจริงชีวิตจริงเค้าอยู่ที่บ้านค่ะ !! เห็นหรือยังว่าโซเชียลไม่ใช่ทุกอย่างของชีวิต #ป๊อปปองกูล,,,#,1099569439173836800,https://twitter.com/LaksanaSanti/status/1099569439173836800
krizxu,2019-02-24 14:19,1,2,,ถ้าแฟนคบซ้อน ก็บอกให้เค้าใส่หมวกกันน็อกด้วยนะครับ เป็นห่วง... #ป๊อปปองกูล,,,#,1099569430340616192,https://twitter.com/krizxu/status/1099569430340616192
Pook44454901,2019-02-24 14:19,0,2,,โบว์ เปิดใจสุดช้ำ เผยรัก 10 ปี ป๊อป ปองกูล ช็อกข่าววิวาห์ คบซ้อน #ปมรักสลับหัวใจ #ป๊อบปองกูล #โบว์ #ป๊อบปองกูล ปลา #ป๊อปปองกูล #ข่าววันนี้ #คบซ้อน http://www. socialhot24.com/news87935.html ?d=24022019&f=69637 …,,,# # # # # # #,1099569427270426624,https://twitter.com/Pook44454901/status/1099569427270426624
thannnna,2019-02-24 14:18,0,0,,ถ้าจริงใครมันจะยอมรับวะว่ารู้ว่าเค้ามีแฟนแล้วอ่ะ #ป๊อปปองกูล,,,#,1099569361637978117,https://twitter.com/thannnna/status/1099569361637978117
pwnumd,2019-02-24 14:18,0,0,,(10) ระยะเวลาที่แฟนไปคบซ้อน ก้ราวๆ2ปี โดยที่เรานั้น ไม่รู้อะไรเลย เพราะรักและเชื่อใจ เราไม่ตามไม่จิก ไม่เคยเช็คโทสับเลย ถ้ามันไม่มาสารภาพ นี่ก้คงโง่ต่อไป 555555 กราบขอบคุณที่มาบอกและทำให้ตัดสินใจเลิกไปในที่สุด ทำให้รักตัวเองมาขึ้น ทำอะไรเพื่อตัวเองเยอะขึ้นด้วย จบจ้า #ป๊อปปองกูล,,,#,1099569323281047552,https://twitter.com/pwnumd/status/1099569323281047552
pwnumd,2019-02-24 14:18,0,0,,(9) เคสนี้ของเราทำให้เรามองความรักเปลี่ยนไปเลยนะ ทำให้เรามีกำแพง กลัวจะเสียใจ แต่ก้ยังดีที่สุดท้ายมีคนมุมานะมาทำลายกำแพงนี้ได้ ตอนนี้คบแฟนคนปจบ.มาครบปีแล้ว เรื่องเลวร้ายเหล่านั้นผ่านไปเพื่อให้เราเจอคนดี ก้เปนบทเรียนไป ปล. ท้ายนี้เปนกำลังใจให้ผญทั้ง2คนนี้นะคะ #ป๊อปปองกูล,,,#,1099569320026198016,https://twitter.com/pwnumd/status/1099569320026198016
pwnumd,2019-02-24 14:18,0,0,,(8) เราเข้าใจ มากเลย มันกลืนไม่เข้าคายไม่ออก ทุกอย่างมันนัดแน่นจนแทบหายใจไม่ได้ ขยับไม่ได้ ขอให้เลิกแล้วก้ไม่ได้ เลยต้องยอม เจบไปเรื่อยๆ ทำได้แค่พยุงไม่ให้มันจบ อยากลองพยายามทุกทางก่อนประมาณนั้น #ป๊อปปองกูล,,,#,1099569317660618757,https://twitter.com/pwnumd/status/1099569317660618757
pwnumd,2019-02-24 14:18,0,0,,(7) ทุกคำมันบีบหัวใจเรามาก เราเลยบอกเลิกแฟน พอแล้ว เราทนต่อไปไม่ไหวแล้ว เรายอมทอยออกมาเอง รักแค่ไหนก้ไม่สามารถมายื้อได้อีก มันเหมือนโลกดับ อนาคตที่เคยมองเคยวางไว้ หายวับ เราเลิกติดต่อกันนับจากนั้นจนปจบ. เราว่าเราทำดีที่สุดแล้ว ได้แค่นี้จริงๆ #ป๊อปปองกูล,,,#,1099569314384859137,https://twitter.com/pwnumd/status/1099569314384859137
pwnumd,2019-02-24 14:18,0,0,,(6) แต่เราก้ไม่ทำ เลยให้แฟนจัดการ แฟนก้ต่อว่าผญคนนั้น เอาจริงเราสงสารเค้านะ แต่เราก้ไม่รู้จะทำยังไง เราก้เจ็บเหมือนกัน เรายื้อกันแบบนี้ราวๆเกือบปี จนแฟนตัดสินใจบอกเราว่า เค้าขาดผญคนนั้นไม่ได้ เค้ากินไม่ได้นอนไม่หลับ น้ำหนักลดเพราะพยายามเลิกกับคนนั้น #ป๊อปปองกูล,,,#,1099569311243329536,https://twitter.com/pwnumd/status/1099569311243329536
pwnumd,2019-02-24 14:18,0,0,,(5) ผญคนนั้นเริ่มระแคะระคายเรื่องเรา เพราะเฟสบุ้ค แฟนเราจึงปิดเฟส เลิกเล่น เพื่อรักษาความสงบ ไม่วายผญคนนั้นยังพยายามจะมาแอดเพื่อนๆในเฟสเรา เพื่อแสดงตัว เพราะเค้ารับรู้ว่าเราเปนแฟนเก่าเท่านั้น เราไม่โอเคมากๆ เพราะเราไม่เคยแม้จะราวีเค้าเลย ทั้งที่เรามีสิท #ป๊อปปองกูล,,,#,1099569308533833728,https://twitter.com/pwnumd/status/1099569308533833728
pwnumd,2019-02-24 14:18,0,0,,(4) ด้วยความที่เรารักมาก เราก้กล้ำกลืนฝืนทน ให้เค้ามีอีกคน ด้วยคำที่ว่า เค้าเลือกเราสุดท้ายเค้าจะเลือกเรา เราคือคนที่จะได้ออกหน้าออกตาแต่งงาน ด้วยผญอีกคนไม่สามารถออกหน้าออกตาได้และเค้าเคยบอกผญคนนั้นไว้แล้ว ว่าไม่มีทางแต่งด้วยได้ เค้าบอกผญคนนั้นยอมและเข้าใจ #ป๊อปปองกูล,,,#,1099569306386350080,https://twitter.com/pwnumd/status/1099569306386350080
pwnumd,2019-02-24 14:18,0,0,,(3) แฟนเราบอกจะเลิกให้ แต่ขออยู่แบบนี้ไปก่อนเพราะขาดใครไม่ได้เลย เราคบกันมาตั้งเรียนมัธยม จนมหาลัย จนทำงาน เราเข้ากับที่บ้านเค้าได้ดี ที่บ้านเค้าเอนดูเรามาก ผญอีกคนก้ทำให้เค้ามีความสุข ไม่แน่ใจว่าทางไหนๆแล้วบ้าง #ป๊อปปองกูล,,,#,1099569303488090113,https://twitter.com/pwnumd/status/1099569303488090113
pwnumd,2019-02-24 14:18,0,0,,(2) ที่รู้เพราะแฟนมาสารภาพ ขออยู่กัน3คน เราไม่ยอมแต่เราก้ให้โอกาส ไปเลิกกันมา แล้วเราจะลืมว่าเคยมีเรื่องแบบนี้เกิดขึ้น เพราะคำว่ารักและระยะเวลาที่คบกันมาก้ไม่น้อย ตั้ง7ปี เค้าเคยเปนโลกทั้งใบของเรา เรามองอนาคตมีเค้าเปนส่วนนึงเสมอ แต่แล้ว #ป๊อปปองกูล,,,#,1099569301198000128,https://twitter.com/pwnumd/status/1099569301198000128
issareeyaka,2019-02-24 14:18,0,0,,เอาจริงๆเลย อิพี่ป๊อบเมิงซ่อนใครไว้อีกป่ะเนี่ยนอกจากโบว์!! #ป๊อปปองกูล #ป๊อบปองกูล,,,# #,1099569299700600832,https://twitter.com/issareeyaka/status/1099569299700600832
pwnumd,2019-02-24 14:18,0,0,,(1)อันนี้เคสเรานะ เลิกไปแล้วแต่อยากแชร์ให้ฟัง เราเคยเป็นแบบ เปนคนที่มาก่อน รับรู้เรื่องผญอีกคนที่มาทีหลัง แต่ผญคนนั้นไม่รู้เรื่องเรา เพราะแฟนเราไม่เล่นโซเชียลเลย มีเฟสไว้ส่อง ไม่เคยโพสอะไรใดใด เราแทกเค้าบ้างแต่ล้อคไว้ให้แค่เพื่อนเหนเท่านั้น #เอาใหม่ตะกี้ผิดแทก #ป๊อปปองกูล,,,# #,1099569295200116736,https://twitter.com/pwnumd/status/1099569295200116736
Mooood_P,2019-02-24 14:18,2,0,,"การมีแฟน มันจะมาพร้อมกับ ผู้หวังดี"" เสมอๆๆๆๆ ซึ่งมันจะเป็นไปได้น้อยมากที่จะไม่เคยได้รู้ได้เห็นอะไรเลย #ป๊อปปองกูล""",,,#,1099569291404300288,https://twitter.com/Mooood_P/status/1099569291404300288
got7_bbow,2019-02-24 14:18,0,1,,พี่เค้าทำลายสติถิการคบซ้อนที่นานที่สุดไปแล้วป่ะ #ป๊อปปองกูล,,,#,1099569273247133696,https://twitter.com/got7_bbow/status/1099569273247133696
f52351fc10894c1,2019-02-24 14:18,0,0,4,ไอสัสคนอ้วนก็คล้ายเหมือนๆกันหมดแหละ ! #ป๊อปปองกูล,,,#,1099569251243810818,https://twitter.com/f52351fc10894c1/status/1099569251243810818
nationweekend,2019-02-24 14:18,0,0,,วิจารณ์กระหึ่มโซเชียล!! ฮอตเวอร์! แฮซแท็ก #ป๊อปปองกูล ขึ้นอันดับ 1 ถูกแฉหลังแต่งคบซ้อน http://www. bangkokbiznews.com/news/detail/82 7864 …,,,#,1099569250551791616,https://twitter.com/nationweekend/status/1099569250551791616
ktnewsonline,2019-02-24 14:18,0,0,,วิจารณ์กระหึ่มโซเชียล!! ฮอตเวอร์! แฮซแท็ก #ป๊อปปองกูล ขึ้นอันดับ 1 ถูกแฉหลังแต่งคบซ้อน http://www. bangkokbiznews.com/news/detail/82 7864 …,,,#,1099569203193905153,https://twitter.com/ktnewsonline/status/1099569203193905153
nity_ktnews,2019-02-24 14:18,0,0,,วิจารณ์กระหึ่มโซเชียล!! ฮอตเวอร์! แฮซแท็ก #ป๊อปปองกูล ขึ้นอันดับ 1 ถูกแฉหลังแต่งคบซ้อน http://www. bangkokbiznews.com/news/detail/82 7864 …,,,#,1099569161422790656,https://twitter.com/nity_ktnews/status/1099569161422790656
rdmmas,2019-02-24 14:18,1,1,,ถ้า บ. รู้ บ.จะคบต่ออีกหรอ กูว่าไม่รู้หรอก เพราะถ้ารู้ก็คือชู้ชัดๆ #ป๊อปปองกูล,,,#,1099569123548291072,https://twitter.com/rdmmas/status/1099569123548291072
duukdiik,2019-02-24 14:17,0,0,,พี่ป๊อปรักทุกคน และทุกคนก็รับพี่ป๊อป กุไม่รู้ กุเดา #ป๊อปปองกูล,,,#,1099569111514791941,https://twitter.com/duukdiik/status/1099569111514791941
Ruethai91284349,2019-02-24 14:17,0,1,,"ส่องคอมเมนต์เดือด ป๊อบ"" รับ ""คบซ้อน"" ชาวเน็ตให้กำลังใจ ""โบว์"" โดนเท #เก่งมากเจ้า #ป๊อบปองกูล #ป๊อปปองกูล #ข่าวดารา #คบซ้อน #โดนเท #แต่งงาน http://www. socialhot24.com/news87933.html ?d=24022019&f=69637 …""",,,# # # # # # #,1099569110248128512,https://twitter.com/Ruethai91284349/status/1099569110248128512
jaikoice,2019-02-24 14:17,1,0,,ผู้ชายคนที่สร้างเพลงภาพจำขึ้นมาทำให้เราเข้าใจความรัก กำลังทำร้ายค่ายที่เค้ารัก ทำร้ายผู้หญิงที่เค้ารักถึง2คน ทำร้ายเพื่อนหรือแม้แต่คนหน้าตาเหมือนเขาที่เขารัก และทำร้ายตัวเขาเองและความรักเหี้ยเหี้ยที่เขาสร้างขึ้นมาโดยให้คนสองคนพร้อมกันในเวลาเดียวกัน/ #ป๊อปปองกูล,,,#,1099569110080319488,https://twitter.com/jaikoice/status/1099569110080319488
Totoyami1,2019-02-24 14:17,0,0,,เขาเลือกแล้ว เลือกแล้ว ก็ตามนั้น #ป๊อปปองกูล #รอดูตอนต่อไป,,,# #,1099569108025131008,https://twitter.com/Totoyami1/status/1099569108025131008
Nujarja,2019-02-24 14:17,1,0,,จิงงง เข้าข้างกันเพื่อ สุดท้ายมันไม่มีหรอกใครเป็นผู้ชนะได้ผู้ก่อน/หลัง เสียหายกันหมดอะ ทั้ง 3 คน อยู่แค่ที่ว่าเสียอะไร #ป๊อปปองกูล https:// twitter.com/eaufatty/statu s/1099317088718512133 …,,,#,1099569105609273344,https://twitter.com/Nujarja/status/1099569105609273344
Skyfrh1,2019-02-24 14:17,2,1,,สถานการณ์นี้ เคยเกิดขึ้นกับเรา ทำให้เรานึกถึงเค้าคนนั้นอีกครั้ง คนที่ทำให้เราร้องแทบเป็นบ้า.และหลังจากนั้นมา เราก้ไม่เคยให้ใจใครอีกเลย เราแค่5ปี แต่มันเลวร้ายมากเลยนะ กับเราที่รักเค้าทั้งใจ สำหรับคนที่บอกว่าไม่รุ้จริงหรา ไม่จริง ต้องรู้.แต่ของเราคือจริงค่ะ ชู3นิ้ว #ป๊อปปองกูล,,,#,1099569016400560128,https://twitter.com/Skyfrh1/status/1099569016400560128
MookmayYim,2019-02-24 14:17,0,1,,โดนด่าเละ ป๊อบ ต้องก้มหน้ารับกรรม #ข่าววันนี้ #ข่าวจริง #ข่าวบันเทิง #ข่าว #ข่าวบันเทิงวันนี้ #ดาราเดลี่ #ดารา #ข่าวด่วน #ข่าวจริงเช็กแล้ว #ข่าวสด #ข่าวดัง #ป๊อบปองกูล #ป๊อปปองกูล #ปมรักสลับหัวใจ http://www. darachilli.com/article/detail /87929?f=69160 …,,,# # # # # # # # # # # # # #,1099569006338428934,https://twitter.com/MookmayYim/status/1099569006338428934
habee070325581,2019-02-24 14:17,1,0,,อ่านที่ป๊อปและโบว์โพสอธิบายแล้วทั้งคู่ตัดสินใจลดสถานะลงเหลือแค่พี่น้องหรือเปล่าแต่แสดงว่าหลังจากนี้พวกเค้าทั้ง2คนก็สามารถถามไถ่กันได้ปกติโดยให้เหตุผลว่าคุยกันแบบพี่น้องเพราะดูแล้วโบว์ไม่ได้มองว่าป๊อปผิดไม่ได้โกรธเลยด้วยซำ้แสดงว่ายอมป๊อปได้ทุกอย่างอ.ปลาว่าไงค่ะ​ #ป๊อปปองกูล,,,#,1099569005604397056,https://twitter.com/habee070325581/status/1099569005604397056
biaeng_tt,2019-02-24 14:17,1,0,,แยกไม่ออกแล้วมั้งปะป่นกันไปหมดแล้วเรื่องส่วนตัวของเขาหรือเรื่องส่วนรวมของพวกคุณกันแน่ ขุดเก่งนึกว่านักขุดเจาะบ่อน้ำมัน #ป๊อปปองกูล,,,#,1099568998331469824,https://twitter.com/biaeng_tt/status/1099568998331469824
Anisa2960,2019-02-24 14:17,0,1,,ฉันเอาผัวฉันคืนมา ไม่มีวันฟาร์มรักกันไม่ได้เราไม่เคยรู้จักกันมาก่อน ฉันรักผัวฉันคนเดียวเท่านั้น #ป๊อปปองกูล #หนูรัตน์,,,# #,1099568972314247169,https://twitter.com/Anisa2960/status/1099568972314247169
Ssnop4,2019-02-24 14:17,0,4,,เราก็ยังติดตามผลงานของพี่ป๊อปเหมือนเดิม เรื่องส่วนตัวก็ให้เป็นเรื่องส่วนตัวของพี่ป๊อปไป สู้ๆค่า #ป๊อปปองกูล @pongkool,,@pongkool,#,1099568966056370176,https://twitter.com/Ssnop4/status/1099568966056370176
siouAva,2019-02-24 14:17,1,0,,สงสารคนมาทีหลังเพราะเขาไม่ได้แต่ง? สงสารคนมาก่อนเถอะอดทนแค่ไหนที่ต้องรับรู้ว่าสามีมีชู้แต่ก็ยังทน #ป๊อปปองกูล,,,#,1099568957445427200,https://twitter.com/siouAva/status/1099568957445427200
MaiPizzi,2019-02-24 14:17,0,0,,#ป๊อปปองกูล ไม่ใช่พ่องน้องชูใจหรอวะ,,,#,1099568945210609665,https://twitter.com/MaiPizzi/status/1099568945210609665
fallon_culhane,2019-02-24 14:17,2,0,,แฮชแท็กนี้ขึ้นท้อป1นานกว่า12ชั่วโมง นับเป็นประวัติศาสตร์ได้เลย #ป๊อปปองกูล,,,#,1099568936712990721,https://twitter.com/fallon_culhane/status/1099568936712990721
wwookie_,2019-02-24 14:17,1,0,,ไม่รู้ไม่ได้ป่ะ ความอยากรู้ของผู้หญิงอะ เพื่อนอีก #ป๊อปปองกูล,,,#,1099568926059421698,https://twitter.com/wwookie_/status/1099568926059421698
